marker,alias,held_frac_pct,n_held_KO,predDelta,obsDelta_mean,obsDelta_sd,abs_err,sign_match_frac,sem,ci_lo,ci_hi,straddles_zero,effect_sd_units,z_vs_zero
surface_A0353_CD41,surface_A0353_CD41,25,74,-0.0014607533812522888,-0.000752030813600868,0.007120785769075155,0.0007087225676514208,0.5945945945945946,0.000827774531655578,-0.0023744390829653116,0.0008703774557635758,True,0.10561065000254058,-0.9084971629856502
surface_A0355_41BB,surface_A0355_41BB,25,74,-0.006273508071899414,-0.028340307995676994,0.08437667042016983,0.02206679992377758,0.6081081081081081,0.009808588701410204,-0.04756478858960749,-0.009115827401746497,False,0.33587848222205247,-2.88933595427469
surface_A0356_RANKL,surface_A0356_RANKL,25,74,-0.018859267234802246,-0.041482944041490555,0.09048855304718018,0.02262367680668831,0.6486486486486487,0.010519080625079528,-0.06209996321711951,-0.0208659248658616,False,0.45843305749249413,-3.9435902737152877
surface_A0357_CD43,surface_A0357_CD43,25,74,-0.03111743927001953,-0.035969555377960205,0.043988198041915894,0.004852116107940674,0.8108108108108109,0.0051135241549682174,-0.045991878555773524,-0.025947232200146886,False,0.8177092260902615,-7.034200736690129
surface_A0358_CD163,surface_A0358_CD163,25,74,-0.004421353340148926,-0.008699866943061352,0.03476627171039581,0.004278513602912426,0.581081081081081,0.004041496994259557,-0.016621055495436965,-0.0007786783906857386,False,0.2502387088132869,-2.15263476761666
surface_A0359_CD83,surface_A0359_CD83,25,74,-0.03399932384490967,-0.04560890421271324,0.07600179314613342,0.011609580367803574,0.7162162162162162,0.008835028993534198,-0.06292524284240743,-0.028292565583019052,False,0.600103001846524,-5.162281215612482
surface_A0361_CD59,surface_A0361_CD59,25,74,-0.03132593631744385,-0.009436741471290588,0.06104973703622818,0.02188919484615326,0.5945945945945946,0.007096887776392618,-0.023346385915342667,0.004472902972761492,True,0.15457464568095733,-1.3297013801854605
surface_A0364_CD13,surface_A0364_CD13,25,74,-0.009834811091423035,-0.012999153696000576,0.018948065117001534,0.0031643426045775414,0.7567567567567568,0.0022026678286155583,-0.017316303309992113,-0.008682004082009039,False,0.686041219287178,-5.901549714906822
surface_A0366_CXCR4,surface_A0366_CXCR4,25,74,0.018437683582305908,0.021140236407518387,0.047348760068416595,0.0027025528252124786,0.6891891891891891,0.005504181555401068,0.010352238794562636,0.031928234020474136,False,0.4464791977017307,3.8407592835985187
surface_A0367_CD2,surface_A0367_CD2,25,74,-0.0482783317565918,-0.04088862985372543,0.05510115250945091,0.0073897019028663635,0.8108108108108109,0.006405378871286741,-0.05344294174878127,-0.0283343179586696,False,0.7420648750806481,-6.383483424691089
surface_A0369_CD29,surface_A0369_CD29,25,74,-0.054471373558044434,-0.06100081279873848,0.05877358838915825,0.006529439240694046,0.8513513513513513,0.006832290870740799,-0.07439185683729226,-0.047609768760184704,False,1.0378949877083068,-8.928310277300064
surface_A0371_CD49b,surface_A0371_CD49b,25,74,-0.06251645088195801,-0.0631227120757103,0.09666857123374939,0.0006062611937522888,0.7837837837837838,0.01123749314666206,-0.08514779391968362,-0.04109763023173697,False,0.6529807078980867,-5.617152442443092
surface_A0372_CD61,surface_A0372_CD61,25,74,0.003661602735519409,0.005826128646731377,0.009762845933437347,0.0021645259112119675,0.7432432432432432,0.00113490778718179,0.00360175025808102,0.008050507035381734,False,0.596765398783681,5.133570068453628
surface_A0373_TAPA1,surface_A0373_TAPA1,25,74,-0.031216740608215332,-0.03273467347025871,0.05317356809973717,0.0015179328620433807,0.7567567567567568,0.006181301735178119,-0.044849802248782766,-0.020619544691734656,False,0.6156192755178398,-5.2957572486655895
surface_A0374_CD98,surface_A0374_CD98,25,74,-0.02162158489227295,-0.0227621179074049,0.04810955375432968,0.0011405330151319504,0.7702702702702703,0.005592622024959672,-0.03372345565547132,-0.011800780159338475,False,0.47313092995289724,-4.070026153353183
surface_A0375_IgG,surface_A0375_IgG,25,74,0.03290414810180664,0.031045958399772644,0.03373590484261513,0.0018581897020339966,0.8243243243243243,0.003921719278840187,0.023359529855769483,0.0387323869437758,False,0.9202645829305118,7.916415274107586
surface_A0382_CD177,surface_A0382_CD177,25,74,-0.0064216554164886475,-0.006431139074265957,0.00703097227960825,9.483657777309418e-06,0.8513513513513513,0.0008173339255777073,-0.008033084131741005,-0.004829194016790909,False,0.9146870188804508,-7.868435253951198
surface_A0383_CD55,surface_A0383_CD55,25,74,-0.010887622833251953,-0.007525924127548933,0.05865761265158653,0.00336169870570302,0.5405405405405406,0.006818808965096515,-0.02089054411659694,0.005838695861499075,True,0.12830259854336873,-1.1037006852768472
surface_A0384_IgD,surface_A0384_IgD,25,74,0.003140125423669815,0.0026199615094810724,0.007862537167966366,0.0005201639141887426,0.6486486486486487,0.000914001380311606,0.0008285517222504277,0.004411371296711717,False,0.33322087431972314,2.8664743466665903
surface_A0385_CD18,surface_A0385_CD18,25,74,0.027347803115844727,0.0283059049397707,0.0420021153986454,0.000958101823925972,0.7702702702702703,0.00488264673733794,0.018736093185356337,0.03787571669418506,False,0.6739161747239899,5.797246137696891
surface_A0386_CD28,surface_A0386_CD28,25,74,-0.01344221830368042,-0.01542098168283701,0.03958854079246521,0.0019787633791565895,0.6621621621621622,0.004602074388437449,-0.024440881738348602,-0.006401081627325415,False,0.38953144961008634,-3.3508762312885874
surface_A0387_TSLPR,surface_A0387_TSLPR,25,74,0.00611114501953125,0.005002049263566732,0.04097834974527359,0.0011090957559645176,0.5,0.0047636363975064435,-0.004334506510990025,0.01433860503812349,True,0.12206565893112044,1.0500485020613848
surface_A0389_CD38,surface_A0389_CD38,25,74,0.0045092105865478516,0.03243107348680496,0.08733069151639938,0.02792186290025711,0.6216216216216216,0.01015198667864632,0.01253354522512777,0.052328601748482154,False,0.37135940324845473,3.1945543777180534
surface_A0392_SSEA1,surface_A0392_SSEA1,25,74,-0.005216717720031738,-0.0069683389738202095,0.02827019803225994,0.0017516212537884712,0.5945945945945946,0.0032863437680703844,-0.013409454400055816,-0.0005272235475846038,False,0.24649063179070893,-2.120392589942516
surface_A0393_CD22,surface_A0393_CD22,25,74,0.01047590747475624,0.009609443135559559,0.008027474395930767,0.000866464339196682,0.8918918918918919,0.0009331749436034188,0.007780453854821662,0.011438432416297457,False,1.1970692974655532,10.297579463988894
surface_A0395_B7H4,surface_A0395_B7H4,25,74,0.01635841280221939,0.01830819435417652,0.014206591993570328,0.0019497815519571304,0.8648648648648649,0.0016514827738493987,0.015071347596343394,0.02154504111200965,False,1.2887112097301388,11.085913001382643
surface_A0396_CD26,surface_A0396_CD26,25,74,0.040863990783691406,0.05959562957286835,0.07771288603544235,0.01873163878917694,0.7837837837837838,0.009033939501587701,0.041889433511242725,0.07730182563449398,False,0.7668693393485437,6.596859494398264
surface_A0397_CCR3,surface_A0397_CCR3,25,74,0.0022409260272979736,0.0036569619551301003,0.02092966064810753,0.0014160359278321266,0.5405405405405406,0.0024330236300519345,-0.0011116767333065958,0.008425600643566795,True,0.17472628995830206,1.5030523789249182
surface_A0398_CSF1R,surface_A0398_CSF1R,25,74,0.00739055871963501,0.005918778479099274,0.01882130466401577,0.001471780240535736,0.6351351351351351,0.002187932225269866,0.0016305101169557593,0.010207046841242788,False,0.31447227409348066,2.7051927892187035
surface_A0399_CD204,surface_A0399_CD204,25,74,0.0028856396675109863,0.002226156648248434,0.02111208811402321,0.0006594830192625523,0.527027027027027,0.002454230392206651,-0.0025840465302402124,0.0070363598267370805,True,0.10544464556159946,0.9070691387889013
surface_A0401_CLEC10A,surface_A0401_CLEC10A,25,74,-0.020029306411743164,-0.017460806295275688,0.016545474529266357,0.002568500116467476,0.8918918918918919,0.001923372345923219,-0.02123054682214551,-0.013691065768405866,False,1.05532218277513,-9.078224677757078
surface_A0402_CD1a,surface_A0402_CD1a,25,74,-0.004226602613925934,-0.005782346241176128,0.009987600147724152,0.0015557436272501945,0.7027027027027027,0.0011610349338903533,-0.008057932896394063,-0.0035067595859581933,False,0.5789525166857763,-4.980337862703971
surface_A0404_CD63,surface_A0404_CD63,25,74,0.009891510009765625,0.004529548808932304,0.06880736351013184,0.005361961200833321,0.5540540540540541,0.00799869353624046,-0.011147602445472322,0.02020670006333693,True,0.06582941967054633,0.5662860801466936
surface_A0406_Neuropilin1,surface_A0406_Neuropilin1,25,74,0.012670636177062988,0.012337574735283852,0.017641929909586906,0.00033306144177913666,0.8243243243243243,0.002050832694873439,0.008318016515014688,0.016357132955553015,False,0.6993324879144552,6.0158855308503005
surface_A0407_CD36,surface_A0407_CD36,25,74,-0.003458164632320404,-0.004620247054845095,0.013982005417346954,0.0011620824225246906,0.6486486486486487,0.0016253751146698729,-0.0078059237409657065,-0.0014345703687244833,False,0.33044237338893645,-2.842572777905182
surface_A0409_ILT7,surface_A0409_ILT7,25,74,-0.006058603525161743,-0.013844841159880161,0.029514595866203308,0.007786237634718418,0.7027027027027027,0.003431002077924224,-0.02056948166349373,-0.007120200656266594,False,0.46908455811633415,-4.035217946663667
surface_A0418_ABCB1,surface_A0418_ABCB1,25,74,-0.0031641721725463867,-0.00701991468667984,0.04198712110519409,0.0038557425141334534,0.6351351351351351,0.004880903686129593,-0.016586310123502635,0.002546480750142955,True,0.1671920937158854,-1.4382407722219197
surface_A0419_CD72,surface_A0419_CD72,25,74,0.011599183082580566,-0.011121447198092937,0.08819098025560379,0.022720630280673504,0.5,0.010251993213216728,-0.03121498466574679,0.008972090269560914,True,0.12610640187760316,-1.0848082872075375
surface_A0420_CD158,surface_A0420_CD158,25,74,0.0006277561187744141,0.00030900357523933053,0.01974293403327465,0.00031875254353508353,0.43243243243243246,0.0022950694632431668,-0.00418924991473495,0.004807257065213611,True,0.01565135023591414,0.13463800559773778
surface_A0423_MERTK,surface_A0423_MERTK,25,74,0.00897061824798584,0.005122457165271044,0.0760626420378685,0.003848161082714796,0.5945945945945946,0.00884210253351858,-0.012207745348035738,0.022452659678577826,True,0.06734524371005651,0.5793256915821627
surface_A0427_FRb,surface_A0427_FRb,25,74,0.009433731436729431,0.010143750347197056,0.017241772264242172,0.0007100189104676247,0.7297297297297297,0.002004315313476827,0.006215364519120367,0.014072136175273746,False,0.5883241114507844,5.060955369143485
surface_A0430_LICAM,surface_A0430_LICAM,25,74,0.0008945167064666748,0.0029135500080883503,0.03860319405794144,0.0020190333016216755,0.5405405405405406,0.004487530157205127,-0.005881847479571066,0.011708947495747767,True,0.07547432483735049,0.649254691561323
surface_A0432_Prion,surface_A0432_Prion,25,74,-0.00650787353515625,-0.004569127690047026,0.05371273681521416,0.0019387458451092243,0.5540540540540541,0.006243978825236858,-0.016807101307741983,0.007668845927647931,True,0.08506600037466008,-0.7317654043891959
surface_A0433_NCadherin,surface_A0433_NCadherin,25,74,0.006593711674213409,0.008115415461361408,0.008160685189068317,0.0015217037871479988,0.7972972972972973,0.0009486603837608503,0.006256075275630196,0.009974755647092621,False,0.9944527050537925,8.554605631563128
surface_A0446_CD93,surface_A0446_CD93,25,74,-0.007726341485977173,-0.01337367296218872,0.02466757968068123,0.005647331476211548,0.7027027027027027,0.0028675478914042085,-0.018993963553284744,-0.007753382371092698,False,0.5421558634981326,-4.663801083245299
surface_A0569_ABCG2,surface_A0569_ABCG2,25,74,-0.009668774902820587,-0.009930476546287537,0.013081582263112068,0.00026170164346694946,0.7702702702702703,0.0015207030491198056,-0.0129109997537426,-0.0069499533388324725,False,0.7591189159349526,-6.530187831237249
surface_A0574_GlycophorinA,surface_A0574_GlycophorinA,25,74,0.006384670734405518,0.005204593762755394,0.024763289839029312,0.0011800769716501236,0.6351351351351351,0.0028786739713159704,-0.0004375035442567964,0.010846691069767584,True,0.2101737611031171,1.8079830556067251
surface_A0575_CD49a,surface_A0575_CD49a,25,74,-0.011943221092224121,-0.015708638355135918,0.04526524245738983,0.0037654172629117966,0.6621621621621622,0.005261977552838044,-0.026021924846156695,-0.005395351864115142,False,0.34703533003105314,-2.985310788082605
surface_A0576_CD49d,surface_A0576_CD49d,25,74,-0.08476448059082031,-0.07728981226682663,0.102829709649086,0.007474668323993683,0.8378378378378378,0.011953710939418776,-0.10071865518968989,-0.05386096934396337,False,0.7516291987071037,-6.465758847485121
surface_A0577_CD73,surface_A0577_CD73,25,74,0.07965600490570068,0.08383844047784805,0.0833040177822113,0.004182435572147369,0.8648648648648649,0.009683895365055198,0.06485835433228551,0.1028185266234106,False,1.0064153291745657,8.657512015297387
surface_A0579_CD9,surface_A0579_CD9,25,74,-0.0012021064758300781,-0.008012075908482075,0.0948515310883522,0.006809969432651997,0.4864864864864865,0.01102626652025691,-0.029623161172125406,0.013599009355161257,True,0.08446965290437952,-0.7266354294776647
surface_A0580_MastCellTryptase,surface_A0580_MastCellTryptase,25,74,0.02078104019165039,0.017542030662298203,0.022737255319952965,0.003239009529352188,0.7972972972972973,0.0026431522424598753,0.012361547461420565,0.02272251386317584,False,0.7715104754488235,6.636784056741484
surface_A0581_TCRVa72,surface_A0581_TCRVa72,25,74,-0.016502540558576584,-0.014995510689914227,0.010369421914219856,0.0015070298686623573,0.918918918918919,0.0012054208126664728,-0.017358092068955517,-0.012632929310872936,False,1.4461279340317414,-12.440062866297403
surface_A0582_TCRVd2,surface_A0582_TCRVd2,25,74,-0.00046282634139060974,-1.943393272085814e-06,0.004622721113264561,0.00046088294811852393,0.5,0.0005373804139882048,-0.0010551896506861916,0.00105130286414202,True,0.00042040028469582315,-0.003616419991310793
surface_A0583_TCRVc9,surface_A0583_TCRVc9,25,74,-0.029125750064849854,-0.035495955497026443,0.029666852205991745,0.00637020543217659,0.9324324324324325,0.0034487015179084065,-0.04225528626555554,-0.02873662472849735,False,1.1964853989415638,-10.292556578962591
surface_A0586_TREM1,surface_A0586_TREM1,25,74,0.015590742230415344,0.0156523697078228,0.011889557354152203,6.162747740745544e-05,0.9054054054054054,0.001382132968129405,0.01294343886844372,0.018361300547201878,False,1.3164804409103175,11.324792960410242
surface_A0588_CD202b,surface_A0588_CD202b,25,74,0.007915616035461426,0.010999335907399654,0.034395866096019745,0.0030837198719382286,0.6621621621621622,0.003998438216210885,0.0031625410092177425,0.018836130805581566,False,0.3197865661150625,2.750908057752399
surface_A0590_LAIR1,surface_A0590_LAIR1,25,74,0.002348184585571289,0.0064788395538926125,0.06244181469082832,0.004130654968321323,0.5540540540540541,0.007258713516687919,-0.007747977512909789,0.020705656620695012,True,0.10375802794924613,0.8925603054863149
surface_A0591_LOX1,surface_A0591_LOX1,25,74,0.017207086086273193,0.013233237899839878,0.02538159489631653,0.003973848186433315,0.7432432432432432,0.002950550474248971,0.007450265235744319,0.01901621056393544,False,0.5213714092395484,4.485006447214989
surface_A0592_NKAT2,surface_A0592_NKAT2,25,74,0.0011848211288452148,-0.00394524447619915,0.04880852624773979,0.005130065605044365,0.4864864864864865,0.005673875926865477,-0.015065836945604302,0.007175347993206002,True,0.08083105103756016,-0.6953349927020159
surface_A0597_DCSIGN,surface_A0597_DCSIGN,25,74,-0.0190163254737854,-0.02300264872610569,0.03076787292957306,0.00398632325232029,0.7972972972972973,0.0035766925772327458,-0.030012837361253618,-0.015992460090957762,False,0.7476190758704124,-6.4312624664831075
surface_A0598_CD110,surface_A0598_CD110,25,74,-0.0013903528451919556,-0.0032841553911566734,0.015277507714927197,0.0018938025459647179,0.6216216216216216,0.0017759741977507687,-0.006765000856220596,0.00019669007390724904,True,0.2149666982624282,-1.8492134600356143
surface_A0599_NKB1,surface_A0599_NKB1,25,74,-0.009198874235153198,-0.01216959673911333,0.028093354776501656,0.0029707225039601326,0.6216216216216216,0.0032657861571607143,-0.018570419988357796,-0.0057687734898688664,False,0.4331841759707688,-3.7263911822363838
surface_A0801_NKp30,surface_A0801_NKp30,25,74,0.005282223224639893,-0.000394349975977093,0.030638162046670914,0.0056765732006169856,0.5,0.003561613993375995,-0.007374985129827922,0.0065862851778737365,True,0.012871202109851832,-0.11072226712679079
surface_A0803_Trail,surface_A0803_Trail,25,74,-0.01237507164478302,-0.014156509190797806,0.016638074070215225,0.0017814375460147858,0.7972972972972973,0.0019341368239072863,-0.017947347706828775,-0.010365670674766837,False,0.8508502324881573,-7.319290453401969
surface_A0804_CXCR6,surface_A0804_CXCR6,25,74,0.006606370210647583,0.006405718624591827,0.018458610400557518,0.00020065158605575562,0.5945945945945946,0.0021457698735569157,0.002200086953309207,0.010611350295874449,False,0.3470314658354971,2.985277547015537
surface_A0805_DNAM1,surface_A0805_DNAM1,25,74,-0.04095292091369629,-0.032698407769203186,0.05928998813033104,0.008254513144493103,0.7027027027027027,0.006892321121300056,-0.046207108936836015,-0.019189706601570357,False,0.5514996511270278,-4.744179383655225
surface_A0814_DEC205,surface_A0814_DEC205,25,74,-0.03382229804992676,-0.02699245885014534,0.0825851783156395,0.006829839199781418,0.5675675675675675,0.009600331974430358,-0.045808763759657145,-0.008176153940633531,False,0.3268438647305514,-2.8116172359494844
surface_A0817_CD109,surface_A0817_CD109,25,74,-0.023243188858032227,-0.02473326586186886,0.04314342513680458,0.0014900770038366318,0.7972972972972973,0.005015321299474271,-0.03456311497973505,-0.014903416744002666,False,0.5732800718404141,-4.931541647084807
surface_A0819_IL6Ra,surface_A0819_IL6Ra,25,74,0.010789453983306885,0.009251602925360203,0.017305884510278702,0.001537851057946682,0.7432432432432432,0.0020117682106931363,0.005308609687159068,0.013194596163561337,False,0.5345928964142389,4.598741980405709
surface_A0820_GP130,surface_A0820_GP130,25,74,-0.0060835182666778564,-0.013705529272556305,0.028008371591567993,0.0076220110058784485,0.6891891891891891,0.0032559070625792466,-0.020086989852221227,-0.007324068692891382,False,0.4893368837152388,-4.209435038879499
surface_A0821_CD164,surface_A0821_CD164,25,74,0.008853435516357422,0.009677723050117493,0.0568392239511013,0.0008242875337600708,0.4864864864864865,0.006607425572346665,-0.0032725931022109245,0.02262803920244591,True,0.17026486952818398,1.4646737892320132
surface_A0822_CD142,surface_A0822_CD142,25,74,0.015279293060302734,0.010472996160387993,0.025424860417842865,0.0048062968999147415,0.6756756756756757,0.0029555799889654276,0.004680165828588464,0.01626582649218752,False,0.4119195145330343,3.5434656478554536
surface_A0826_FcRL3,surface_A0826_FcRL3,25,74,0.01380649209022522,0.0146865863353014,0.027844833210110664,0.0008800942450761795,0.7027027027027027,0.0032368961118908464,0.008342386534297606,0.021030786136305192,False,0.527443860930314,4.537243651827358
surface_A0828_FcRL4,surface_A0828_FcRL4,25,74,-0.0072596073150634766,-0.007961509749293327,0.022562621161341667,0.0007019024342298508,0.7027027027027027,0.0026228514338772985,-0.01310220409649207,-0.0028208154020945833,False,0.35286280314516005,-3.0354406072950986
surface_A0829_FcRL5,surface_A0829_FcRL5,25,74,0.0006666779518127441,-0.0010564043186604977,0.018356826156377792,0.0017230822704732418,0.4864864864864865,0.0021339376955096983,-0.005238845347111907,0.0031260367097909114,True,0.057548309803732954,-0.4950492795002489
surface_A0843_CCR9,surface_A0843_CCR9,25,74,0.06077742576599121,0.05944957584142685,0.04266762733459473,0.0013278499245643616,0.918918918918919,0.004960010928447877,0.049728133058743934,0.06917101862410976,False,1.393318062315253,11.985775172481373
surface_A0844_CD45RB,surface_A0844_CD45RB,25,74,0.010644301772117615,0.012734388932585716,0.014301743358373642,0.0020900871604681015,0.8378378378378378,0.001662543895331036,0.009475862775019956,0.015992915090151476,False,0.8904081560888699,7.65958057910412
surface_A0845_CD99,surface_A0845_CD99,25,74,0.016986608505249023,0.022532885894179344,0.05883762985467911,0.005546277388930321,0.6756756756756757,0.006839735539889293,0.009127250572217707,0.03593852121614098,False,0.38296726006524207,3.294408937709316
surface_A0853_CLEC12A,surface_A0853_CLEC12A,25,74,-0.00715278834104538,-0.011658618226647377,0.01831975392997265,0.004505829885601997,0.8378378378378378,0.002129628136727124,-0.015832612675095684,-0.007484623778199072,False,0.6363960057112396,-5.474485439774799
surface_A0858_CD46,surface_A0858_CD46,25,74,0.014020681381225586,0.02425730600953102,0.04016496613621712,0.010236624628305435,0.7432432432432432,0.0046690824735607026,0.015106072520504854,0.03340853949855719,False,0.603941901189803,5.195304676430803
surface_A0861_PETA3,surface_A0861_PETA3,25,74,-0.031055927276611328,-0.027446791529655457,0.05172351002693176,0.0036091357469558716,0.6351351351351351,0.0060127359081730775,-0.03923153735822542,-0.01566204570108549,False,0.5306444113201959,-4.564775827314683
surface_A0862_IL18Ra,surface_A0862_IL18Ra,25,74,-0.08941936492919922,-0.08641979843378067,0.06527788937091827,0.0029995664954185486,0.9324324324324325,0.007588400501549508,-0.10129279011708339,-0.07154680675047795,False,1.3238755000599216,-11.388407664584156
surface_A0864_NTBA,surface_A0864_NTBA,25,74,-0.02929401397705078,-0.044758543372154236,0.059263598173856735,0.015464529395103455,0.7297297297297297,0.006889253351173366,-0.058261231820825904,-0.03125585492348257,False,0.7552451209737516,-6.496864186963169
surface_A0866_CLEC1B,surface_A0866_CLEC1B,25,74,-0.003634660504758358,-0.003881609532982111,0.004815016873180866,0.000246949028223753,0.8108108108108109,0.0005597343420189236,-0.004978668684249426,-0.0027845503817147963,False,0.8061466107423766,-6.934735358529924
surface_A0867_CD94,surface_A0867_CD94,25,74,0.010078027844429016,0.006443819496780634,0.023756979033350945,0.003634208347648382,0.6081081081081081,0.0027616927163134695,0.0010310012364396414,0.011856637757121626,False,0.27123901097587183,2.333286197525395
surface_A0868_IgE,surface_A0868_IgE,25,74,0.004680216312408447,0.00467274896800518,0.027544574812054634,7.467344403266907e-06,0.5,0.003201991782103831,-0.0016030396037115527,0.010948537539721914,True,0.16964316929518164,1.459325721609131
surface_A0869_Tim1,surface_A0869_Tim1,25,74,0.015440106391906738,0.01325753703713417,0.023899495601654053,0.0021825693547725677,0.7297297297297297,0.0027782599308605782,0.007812247632956696,0.018702826441311646,False,0.5547203697561146,4.771885052896253
surface_A0870_SLAM,surface_A0870_SLAM,25,74,-0.026300430297851562,-0.040835488587617874,0.0660361796617508,0.014535058289766312,0.7297297297297297,0.007676549957341152,-0.05588125002952902,-0.02578972714570673,False,0.618380542254028,-5.319510563279346
surface_A0871_CD162,surface_A0871_CD162,25,74,-0.052051424980163574,-0.03788072243332863,0.07618734240531921,0.014170702546834946,0.7027027027027027,0.008856598656785212,-0.055239336826153465,-0.020522108040503795,False,0.4972049324388022,-4.27711855321653
surface_A0872_CD84,surface_A0872_CD84,25,74,-0.02793431282043457,-0.04456889629364014,0.10020864009857178,0.016634583473205566,0.6351351351351351,0.011649017793188174,-0.06740055162355521,-0.021737240963725056,False,0.4447610131202185,-3.8259789009595333
surface_A0894_Iglightchaink,surface_A0894_Iglightchaink,25,74,-0.015966594219207764,-0.015163448639214039,0.02691122516989708,0.0008031455799937248,0.6621621621621622,0.0031283663817037724,-0.021294934077799317,-0.00903196320062876,False,0.563461846998177,-4.847082083446925
surface_A0895_Mac2,surface_A0895_Mac2,25,74,0.027629315853118896,0.025740530341863632,0.034154996275901794,0.0018887855112552643,0.7702702702702703,0.003970437668377525,0.0179586155089825,0.033522445174744765,False,0.7536387980819361,6.483046074963876
surface_A0896_CD85j,surface_A0896_CD85j,25,74,-0.012346543371677399,-0.011212669312953949,0.009408034384250641,0.0011338740587234497,0.8783783783783784,0.0010936617823897987,-0.013356207017705837,-0.009069131608202061,False,1.1918184877942546,-10.25241029128105
surface_A0897_CD23,surface_A0897_CD23,25,74,0.03887045383453369,0.0358165018260479,0.040468115359544754,0.003053952008485794,0.8513513513513513,0.004704322854959563,0.02659619845867851,0.04503680519341728,False,0.8850548514016793,7.613529710931323
surface_A0898_Iglightchainl,surface_A0898_Iglightchainl,25,74,0.014596939086914062,0.02144533209502697,0.05390946939587593,0.006848393008112907,0.6621621621621622,0.006266848523202767,0.009162534692981521,0.03372812949707242,False,0.3978026928357699,3.42202815587874
surface_A0899_HLAA2,surface_A0899_HLAA2,25,74,-0.0050197020173072815,-0.004696226678788662,0.005924497731029987,0.00032347533851861954,0.7432432432432432,0.000688708871975351,-0.006046071263693557,-0.0033463820938837673,False,0.7926792940086437,-6.818885119512067
surface_A0900_CCR8,surface_A0900_CCR8,25,74,-0.005700647830963135,-0.006687145214527845,0.020901406183838844,0.0009864973835647106,0.6081081081081081,0.0024297391152967285,-0.011449346372337646,-0.001924944056718044,False,0.31993757528612626,-2.7522070877601963
surface_A0901_GARP,surface_A0901_GARP,25,74,-0.0029221326112747192,-0.005089971702545881,0.02083064615726471,0.002167839091271162,0.6891891891891891,0.002421513429290035,-0.009836050812034428,-0.00034389259305733343,False,0.24435015909339655,-2.101979547575011
surface_A0902_Siglec7,surface_A0902_Siglec7,25,74,0.0075384266674518585,0.0061231679283082485,0.01015012338757515,0.00141525873914361,0.7837837837837838,0.0011799278767640272,0.00381055178549594,0.008435784071120557,False,0.6032604427059152,5.189442548896415
surface_A0908_TCRVb131,surface_A0908_TCRVb131,25,74,0.019525974988937378,0.020035427063703537,0.03550102934241295,0.0005094520747661591,0.7027027027027027,0.004126910834030549,0.011946830461595505,0.02812402366581157,False,0.5643618631577898,4.854824315197509
surface_A0912_GPR56,surface_A0912_GPR56,25,74,0.0019109547138214111,-0.0013738925335928798,0.024955391883850098,0.003284847247414291,0.47297297297297297,0.002901005380424246,-0.00705975859818132,0.00431197353099556,True,0.05505393543757554,-0.4735918598647895
surface_A0918_HLAE,surface_A0918_HLAE,25,74,0.002684473991394043,0.0026927348226308823,0.05204246938228607,8.260831236839294e-06,0.527027027027027,0.006049814180088267,-0.009164683083501837,0.014550152728763602,True,0.051741104036608615,0.44509380659879955
surface_A0919_MICA,surface_A0919_MICA,25,74,-0.005071878433227539,-0.009481565095484257,0.026616157963871956,0.004409686662256718,0.6486486486486487,0.003094065515732616,-0.015545822072127532,-0.0034173081188409813,False,0.3562334243865803,-3.0644357875657984
surface_A0920_CD82,surface_A0920_CD82,25,74,0.010406017303466797,0.015068897977471352,0.050688162446022034,0.004662880674004555,0.527027027027027,0.005892379196613197,0.003520046968856428,0.026617748986086275,False,0.2972863337375519,2.5573537402570095
surface_A0923_NKp80,surface_A0923_NKp80,25,74,0.008674398064613342,0.007208917755633593,0.018710071220993996,0.0014654803089797497,0.6486486486486487,0.0021750016001692396,0.0029459929529848964,0.011471842558282288,False,0.38529611515025597,3.3144425066504124
surface_A0928_TSPAN33,surface_A0928_TSPAN33,25,74,-0.013152264058589935,-0.013414446264505386,0.011089885607361794,0.00026218220591545105,0.9054054054054054,0.0012891730157948748,-0.015941178945304228,-0.010887713583706545,False,1.20961087782551,-10.405466217607994
surface_A0931_CD131,surface_A0931_CD131,25,74,-0.002690628170967102,-0.005671575665473938,0.015863386914134026,0.002980947494506836,0.6756756756756757,0.0018440812712476823,-0.009285908541684235,-0.002057242789263642,False,0.3575261510151186,-3.075556242505853
surface_A0932_LTbR,surface_A0932_LTbR,25,74,-0.008991539478302002,-0.017460336908698082,0.032371509820222855,0.00846879743039608,0.7297297297297297,0.003763111579173265,-0.02483590007368333,-0.010084773743712834,False,0.5393735728010564,-4.639866913681582
surface_A0933_Annexin,surface_A0933_Annexin,25,74,-0.004396706819534302,-0.0043213991448283195,0.006180168595165014,7.530767470598221e-05,0.7567567567567568,0.0007184300062266397,-0.00572949608244542,-0.002913302207211219,False,0.6992364493436503,-6.015059375826054
surface_A0934_VpreB,surface_A0934_VpreB,25,74,0.015440642833709717,0.01610487513244152,0.03571496158838272,0.0006642322987318039,0.6891891891891891,0.004151779952475697,0.007967535953853737,0.024242214311029305,False,0.450927970133393,3.8790290710947293
surface_A0935_CD74,surface_A0935_CD74,25,74,-0.014221787452697754,-0.019376620650291443,0.04042629525065422,0.005154833197593689,0.7162162162162162,0.004699461366049029,-0.02858739567448494,-0.010165845626097942,False,0.4793073550309528,-4.123157770862136
