celltype,cytokine,method,pearson,n_nonzero,n_train,n_universe,neighbor,neighbor_sim,fallback
CD8_Memory_T_cell,CT-1,zero,0.0,27,86,3612,,,
CD8_Memory_T_cell,CT-1,cytokine-mean,0.21256141769764542,27,86,3612,,,
CD8_Memory_T_cell,CT-1,DE-profile-nearest,0.4819642230906343,27,86,3612,IL-36Ra,0.6480449127782806,
CD8_Memory_T_cell,CT-1,feature-nearest,0.0003218843269519266,27,86,3612,LIF,1.0,False
CD8_Memory_T_cell,Decorin,zero,0.0,43,86,3612,,,
CD8_Memory_T_cell,Decorin,cytokine-mean,0.15971775106777683,43,86,3612,,,
CD8_Memory_T_cell,Decorin,DE-profile-nearest,0.3579886309848961,43,86,3612,TRAIL,0.3784746405911293,
CD8_Memory_T_cell,Decorin,feature-nearest,0.07300743541920625,43,86,3612,Noggin,1.0,False
CD8_Memory_T_cell,EGF,zero,0.0,42,86,3612,,,
CD8_Memory_T_cell,EGF,cytokine-mean,0.13424264233830124,42,86,3612,,,
CD8_Memory_T_cell,EGF,DE-profile-nearest,0.32772885213267416,42,86,3612,IFN-epsilon,0.39955078469619126,
CD8_Memory_T_cell,EGF,feature-nearest,0.007061568942785942,42,86,3612,FGF-beta,1.0,False
CD8_Memory_T_cell,EPO,zero,0.0,9,86,3612,,,
CD8_Memory_T_cell,EPO,cytokine-mean,-0.00023132380949828424,9,86,3612,,,
CD8_Memory_T_cell,EPO,DE-profile-nearest,0.17358117854080296,9,86,3612,OSM,0.2699863386003123,
CD8_Memory_T_cell,EPO,feature-nearest,-0.00045457792773034134,9,86,3612,TPO,1.0,False
CD8_Memory_T_cell,FGF-beta,zero,0.0,80,86,3612,,,
CD8_Memory_T_cell,FGF-beta,cytokine-mean,0.20779887379080267,80,86,3612,,,
CD8_Memory_T_cell,FGF-beta,DE-profile-nearest,0.29960323415214896,80,86,3612,Noggin,0.4345364490731728,
CD8_Memory_T_cell,FGF-beta,feature-nearest,0.007061568942785941,80,86,3612,EGF,1.0,False
CD8_Memory_T_cell,FLT3L,zero,0.0,7,86,3612,,,
CD8_Memory_T_cell,FLT3L,cytokine-mean,0.2236494136073745,7,86,3612,,,
CD8_Memory_T_cell,FLT3L,DE-profile-nearest,0.7073722614602741,7,86,3612,SCF,0.6764673357235562,
CD8_Memory_T_cell,FLT3L,feature-nearest,0.02603629599993436,7,86,3612,M-CSF,1.0,False
CD8_Memory_T_cell,FasL,zero,0.0,7,86,3612,,,
CD8_Memory_T_cell,FasL,cytokine-mean,0.1960143904838908,7,86,3612,,,
CD8_Memory_T_cell,FasL,DE-profile-nearest,0.5672661304089168,7,86,3612,IFN-lambda2,0.5149650650635705,
CD8_Memory_T_cell,FasL,feature-nearest,0.00015889765073408803,7,86,3612,LIGHT,1.0,False
CD8_Memory_T_cell,G-CSF,zero,0.0,39,86,3612,,,
CD8_Memory_T_cell,G-CSF,cytokine-mean,0.18162474905067094,39,86,3612,,,
CD8_Memory_T_cell,G-CSF,DE-profile-nearest,0.34338359037383026,39,86,3612,FLT3L,0.4708449997359476,
CD8_Memory_T_cell,G-CSF,feature-nearest,0.03729706882356871,39,86,3612,GM-CSF,0.6,False
CD8_Memory_T_cell,GDNF,zero,0.0,7,86,3612,,,
CD8_Memory_T_cell,GDNF,cytokine-mean,0.020939128014204146,7,86,3612,,,
CD8_Memory_T_cell,GDNF,DE-profile-nearest,0.25177930708801427,7,86,3612,TNF-alpha,0.23065475214580117,
CD8_Memory_T_cell,GDNF,feature-nearest,0.0974551204408187,7,86,3612,EGF,1.0,False
CD8_Memory_T_cell,GITRL,zero,0.0,22,86,3612,,,
CD8_Memory_T_cell,GITRL,cytokine-mean,0.0626747427457551,22,86,3612,,,
CD8_Memory_T_cell,GITRL,DE-profile-nearest,0.05871243245699646,22,86,3612,IL-16,0.28822521857827516,
CD8_Memory_T_cell,GITRL,feature-nearest,-0.0008349243751050381,22,86,3612,4-1BBL,1.0,False
CD8_Memory_T_cell,GM-CSF,zero,0.0,110,86,3612,,,
CD8_Memory_T_cell,GM-CSF,cytokine-mean,0.4032772323024451,110,86,3612,,,
CD8_Memory_T_cell,GM-CSF,DE-profile-nearest,0.2992761839117276,110,86,3612,IL-3,0.5412464074859421,
CD8_Memory_T_cell,GM-CSF,feature-nearest,0.2992761839117276,110,86,3612,IL-3,0.8333333333333334,False
CD8_Memory_T_cell,HGF,zero,0.0,18,86,3612,,,
CD8_Memory_T_cell,HGF,cytokine-mean,0.3126793564235834,18,86,3612,,,
CD8_Memory_T_cell,HGF,DE-profile-nearest,0.2803959845031176,18,86,3612,SCF,0.48959739125728285,
CD8_Memory_T_cell,HGF,feature-nearest,0.10278209880421799,18,86,3612,EGF,1.0,False
CD8_Memory_T_cell,IFN-alpha1,zero,0.0,197,86,3612,,,
CD8_Memory_T_cell,IFN-alpha1,cytokine-mean,0.44532204544369297,197,86,3612,,,
CD8_Memory_T_cell,IFN-alpha1,DE-profile-nearest,0.5528516250847496,197,86,3612,IFN-omega,0.6301315398399024,
CD8_Memory_T_cell,IFN-alpha1,feature-nearest,0.49021866941285996,197,86,3612,IFN-beta,1.0,False
CD8_Memory_T_cell,IFN-beta,zero,0.0,1132,86,3612,,,
CD8_Memory_T_cell,IFN-beta,cytokine-mean,0.5406783346854498,1132,86,3612,,,
CD8_Memory_T_cell,IFN-beta,DE-profile-nearest,0.8652005369579724,1132,86,3612,IFN-omega,0.9334129891612197,
CD8_Memory_T_cell,IFN-beta,feature-nearest,0.4902186694128599,1132,86,3612,IFN-alpha1,1.0,False
CD8_Memory_T_cell,IFN-epsilon,zero,0.0,62,86,3612,,,
CD8_Memory_T_cell,IFN-epsilon,cytokine-mean,0.3595162742510525,62,86,3612,,,
CD8_Memory_T_cell,IFN-epsilon,DE-profile-nearest,0.43975577580125075,62,86,3612,CD30L,0.5390236761675075,
CD8_Memory_T_cell,IFN-epsilon,feature-nearest,0.28104972714640253,62,86,3612,IFN-alpha1,1.0,False
CD8_Memory_T_cell,IFN-gamma,zero,0.0,331,86,3612,,,
CD8_Memory_T_cell,IFN-gamma,cytokine-mean,0.5553742913821559,331,86,3612,,,
CD8_Memory_T_cell,IFN-gamma,DE-profile-nearest,0.6980304731611693,331,86,3612,IFN-beta,0.7932178562981362,
CD8_Memory_T_cell,IFN-gamma,feature-nearest,0.6579657101228554,331,86,3612,IFN-alpha1,0.2857142857142857,False
CD8_Memory_T_cell,IFN-lambda1,zero,0.0,43,86,3612,,,
CD8_Memory_T_cell,IFN-lambda1,cytokine-mean,0.28355009042567336,43,86,3612,,,
CD8_Memory_T_cell,IFN-lambda1,DE-profile-nearest,0.48693836314935635,43,86,3612,IL-19,0.5198052369524291,
CD8_Memory_T_cell,IFN-lambda1,feature-nearest,0.07491962515270369,43,86,3612,IFN-lambda2,1.0,False
CD8_Memory_T_cell,IFN-lambda2,zero,0.0,17,86,3612,,,
CD8_Memory_T_cell,IFN-lambda2,cytokine-mean,0.20889217521092654,17,86,3612,,,
CD8_Memory_T_cell,IFN-lambda2,DE-profile-nearest,0.5672661304089169,17,86,3612,FasL,0.5149650650635706,
CD8_Memory_T_cell,IFN-lambda2,feature-nearest,0.07491962515270369,17,86,3612,IFN-lambda1,1.0,False
CD8_Memory_T_cell,IFN-lambda3,zero,0.0,166,86,3612,,,
CD8_Memory_T_cell,IFN-lambda3,cytokine-mean,0.3086524790069225,166,86,3612,,,
CD8_Memory_T_cell,IFN-lambda3,DE-profile-nearest,0.3794476895625415,166,86,3612,Noggin,0.4731286811930072,
CD8_Memory_T_cell,IFN-lambda3,feature-nearest,0.2704233351520616,166,86,3612,IFN-lambda1,1.0,False
CD8_Memory_T_cell,IFN-omega,zero,0.0,934,86,3612,,,
CD8_Memory_T_cell,IFN-omega,cytokine-mean,0.6007823841473405,934,86,3612,,,
CD8_Memory_T_cell,IFN-omega,DE-profile-nearest,0.8652005369579725,934,86,3612,IFN-beta,0.9334129891612197,
CD8_Memory_T_cell,IFN-omega,feature-nearest,0.5528516250847497,934,86,3612,IFN-alpha1,1.0,False
CD8_Memory_T_cell,IGF-1,zero,0.0,55,86,3612,,,
CD8_Memory_T_cell,IGF-1,cytokine-mean,0.12272253770315891,55,86,3612,,,
CD8_Memory_T_cell,IGF-1,DE-profile-nearest,0.42111342601509916,55,86,3612,IL-31,0.5306591325485898,
CD8_Memory_T_cell,IGF-1,feature-nearest,0.14829530234227767,55,86,3612,EGF,1.0,False
CD8_Memory_T_cell,IL-1-alpha,zero,0.0,140,86,3612,,,
CD8_Memory_T_cell,IL-1-alpha,cytokine-mean,0.5373678157485656,140,86,3612,,,
CD8_Memory_T_cell,IL-1-alpha,DE-profile-nearest,0.6783399002620525,140,86,3612,IFN-gamma,0.7050032063032527,
CD8_Memory_T_cell,IL-1-alpha,feature-nearest,0.5527384743640208,140,86,3612,IL-1-beta,1.0,False
CD8_Memory_T_cell,IL-1-beta,zero,0.0,291,86,3612,,,
CD8_Memory_T_cell,IL-1-beta,cytokine-mean,0.45253583669676134,291,86,3612,,,
CD8_Memory_T_cell,IL-1-beta,DE-profile-nearest,0.5527384743640207,291,86,3612,IL-1-alpha,0.6451414704631544,
CD8_Memory_T_cell,IL-1-beta,feature-nearest,0.5527384743640207,291,86,3612,IL-1-alpha,1.0,False
CD8_Memory_T_cell,IL-10,zero,0.0,223,86,3612,,,
CD8_Memory_T_cell,IL-10,cytokine-mean,-0.41457782784168795,223,86,3612,,,
CD8_Memory_T_cell,IL-10,DE-profile-nearest,0.5122209266624081,223,86,3612,IL-32-beta,0.43672597509271965,
CD8_Memory_T_cell,IL-10,feature-nearest,0.007582331619149429,223,86,3612,IL-19,1.0,False
CD8_Memory_T_cell,IL-11,zero,0.0,19,86,3612,,,
CD8_Memory_T_cell,IL-11,cytokine-mean,0.03631631440783763,19,86,3612,,,
CD8_Memory_T_cell,IL-11,DE-profile-nearest,0.18818711738640143,19,86,3612,OSM,0.4059748314478456,
CD8_Memory_T_cell,IL-11,feature-nearest,0.09472724047093438,19,86,3612,IL-31,1.0,False
CD8_Memory_T_cell,IL-12,zero,0.0,84,86,3612,,,
CD8_Memory_T_cell,IL-12,cytokine-mean,0.4716598262637377,84,86,3612,,,
CD8_Memory_T_cell,IL-12,DE-profile-nearest,0.46997896366472935,84,86,3612,IFN-gamma,0.7264884655710621,
CD8_Memory_T_cell,IL-12,feature-nearest,0.06279851745089102,84,86,3612,IL-23,1.0,False
CD8_Memory_T_cell,IL-13,zero,0.0,49,86,3612,,,
CD8_Memory_T_cell,IL-13,cytokine-mean,0.1382550878224309,49,86,3612,,,
CD8_Memory_T_cell,IL-13,DE-profile-nearest,0.06780533574464984,49,86,3612,IL-4,0.5758962145137839,
CD8_Memory_T_cell,IL-13,feature-nearest,0.06780533574464984,49,86,3612,IL-4,0.5,False
CD8_Memory_T_cell,IL-15,zero,0.0,2325,86,3612,,,
CD8_Memory_T_cell,IL-15,cytokine-mean,0.5544649285625176,2325,86,3612,,,
CD8_Memory_T_cell,IL-15,DE-profile-nearest,0.8074768915179468,2325,86,3612,IL-2,0.8956818644493147,
CD8_Memory_T_cell,IL-15,feature-nearest,0.8074768915179468,2325,86,3612,IL-2,1.0,False
CD8_Memory_T_cell,IL-16,zero,0.0,23,86,3612,,,
CD8_Memory_T_cell,IL-16,cytokine-mean,0.13582556252996414,23,86,3612,,,
CD8_Memory_T_cell,IL-16,DE-profile-nearest,0.185598989095341,23,86,3612,IL-17F,0.4381340152271264,
CD8_Memory_T_cell,IL-16,feature-nearest,0.0052164405790052016,23,86,3612,IL-32-beta,1.0,False
CD8_Memory_T_cell,IL-17A,zero,0.0,20,86,3612,,,
CD8_Memory_T_cell,IL-17A,cytokine-mean,0.13369906208053342,20,86,3612,,,
CD8_Memory_T_cell,IL-17A,DE-profile-nearest,0.42167123812195656,20,86,3612,CD27L,0.5209195632127626,
CD8_Memory_T_cell,IL-17A,feature-nearest,0.02011007318876238,20,86,3612,IL-17B,1.0,False
CD8_Memory_T_cell,IL-17B,zero,0.0,49,86,3612,,,
CD8_Memory_T_cell,IL-17B,cytokine-mean,0.051810292876367486,49,86,3612,,,
CD8_Memory_T_cell,IL-17B,DE-profile-nearest,0.15119768459823926,49,86,3612,LIGHT,0.32867715636142875,
CD8_Memory_T_cell,IL-17B,feature-nearest,0.020110073188762376,49,86,3612,IL-17A,1.0,False
CD8_Memory_T_cell,IL-17C,zero,0.0,43,86,3612,,,
CD8_Memory_T_cell,IL-17C,cytokine-mean,0.03464967637689312,43,86,3612,,,
CD8_Memory_T_cell,IL-17C,DE-profile-nearest,0.2426591050685895,43,86,3612,OSM,0.571580570864487,
CD8_Memory_T_cell,IL-17C,feature-nearest,0.027360376561692875,43,86,3612,IL-17A,1.0,False
CD8_Memory_T_cell,IL-17D,zero,0.0,38,86,3612,,,
CD8_Memory_T_cell,IL-17D,cytokine-mean,0.0498716495251976,38,86,3612,,,
CD8_Memory_T_cell,IL-17D,DE-profile-nearest,0.17962056453473624,38,86,3612,IL-17A,0.2798047262535165,
CD8_Memory_T_cell,IL-17D,feature-nearest,0.17962056453473624,38,86,3612,IL-17A,1.0,False
CD8_Memory_T_cell,IL-17E,zero,0.0,7,86,3612,,,
CD8_Memory_T_cell,IL-17E,cytokine-mean,0.07210835260967813,7,86,3612,,,
CD8_Memory_T_cell,IL-17E,DE-profile-nearest,0.2270639920688343,7,86,3612,IL-24,0.16149504537667236,
CD8_Memory_T_cell,IL-17E,feature-nearest,0.0005873028983160095,7,86,3612,IL-17A,0.7142857142857143,False
CD8_Memory_T_cell,IL-17F,zero,0.0,6,86,3612,,,
CD8_Memory_T_cell,IL-17F,cytokine-mean,0.18954122636299667,6,86,3612,,,
CD8_Memory_T_cell,IL-17F,DE-profile-nearest,0.285810141509104,6,86,3612,IL-17A,0.5130211061496398,
CD8_Memory_T_cell,IL-17F,feature-nearest,0.285810141509104,6,86,3612,IL-17A,1.0,False
CD8_Memory_T_cell,IL-19,zero,0.0,29,86,3612,,,
CD8_Memory_T_cell,IL-19,cytokine-mean,0.24252274995228418,29,86,3612,,,
CD8_Memory_T_cell,IL-19,DE-profile-nearest,0.4736729048749217,29,86,3612,CD30L,0.5743074693916279,
CD8_Memory_T_cell,IL-19,feature-nearest,0.007582331619149429,29,86,3612,IL-10,1.0,False
CD8_Memory_T_cell,IL-1Ra,zero,0.0,59,86,3612,,,
CD8_Memory_T_cell,IL-1Ra,cytokine-mean,0.14154602553828607,59,86,3612,,,
CD8_Memory_T_cell,IL-1Ra,DE-profile-nearest,0.28560526696460553,59,86,3612,LT-alpha2-beta1,0.3548461983423362,
CD8_Memory_T_cell,IL-1Ra,feature-nearest,0.04304873252727293,59,86,3612,IL-1-alpha,1.0,False
CD8_Memory_T_cell,IL-2,zero,0.0,1314,86,3612,,,
CD8_Memory_T_cell,IL-2,cytokine-mean,0.6158332458581115,1314,86,3612,,,
CD8_Memory_T_cell,IL-2,DE-profile-nearest,0.8074768915179468,1314,86,3612,IL-15,0.8956818644493147,
CD8_Memory_T_cell,IL-2,feature-nearest,0.8074768915179468,1314,86,3612,IL-15,1.0,False
CD8_Memory_T_cell,IL-20,zero,0.0,50,86,3612,,,
CD8_Memory_T_cell,IL-20,cytokine-mean,0.34241428607400287,50,86,3612,,,
CD8_Memory_T_cell,IL-20,DE-profile-nearest,0.5239915659136234,50,86,3612,CD30L,0.6153352789779815,
CD8_Memory_T_cell,IL-20,feature-nearest,-0.0003580404545098248,50,86,3612,IL-10,1.0,False
CD8_Memory_T_cell,IL-21,zero,0.0,111,86,3612,,,
CD8_Memory_T_cell,IL-21,cytokine-mean,0.2749841365233516,111,86,3612,,,
CD8_Memory_T_cell,IL-21,DE-profile-nearest,0.21115016998736102,111,86,3612,IL-12,0.33234118970118953,
CD8_Memory_T_cell,IL-21,feature-nearest,0.19703257978970773,111,86,3612,IL-15,1.0,False
CD8_Memory_T_cell,IL-22,zero,0.0,13,86,3612,,,
CD8_Memory_T_cell,IL-22,cytokine-mean,0.026960798733320093,13,86,3612,,,
CD8_Memory_T_cell,IL-22,DE-profile-nearest,0.35261589068726407,13,86,3612,CD27L,0.39477264952565666,
CD8_Memory_T_cell,IL-22,feature-nearest,0.08335112934436266,13,86,3612,IL-10,1.0,False
CD8_Memory_T_cell,IL-23,zero,0.0,37,86,3612,,,
CD8_Memory_T_cell,IL-23,cytokine-mean,0.16971786903763494,37,86,3612,,,
CD8_Memory_T_cell,IL-23,DE-profile-nearest,0.37582820807666206,37,86,3612,APRIL,0.31776614801110714,
CD8_Memory_T_cell,IL-23,feature-nearest,0.06279851745089102,37,86,3612,IL-12,1.0,False
CD8_Memory_T_cell,IL-24,zero,0.0,14,86,3612,,,
CD8_Memory_T_cell,IL-24,cytokine-mean,0.028871101150674098,14,86,3612,,,
CD8_Memory_T_cell,IL-24,DE-profile-nearest,0.22551796155972698,14,86,3612,OSM,0.23581618540002364,
CD8_Memory_T_cell,IL-24,feature-nearest,-0.000887673121731637,14,86,3612,IL-10,1.0,False
CD8_Memory_T_cell,IL-27,zero,0.0,100,86,3612,,,
CD8_Memory_T_cell,IL-27,cytokine-mean,0.3938350898629029,100,86,3612,,,
CD8_Memory_T_cell,IL-27,DE-profile-nearest,0.5812149819417926,100,86,3612,IFN-gamma,0.5777860363501313,
CD8_Memory_T_cell,IL-27,feature-nearest,0.4329848684912969,100,86,3612,IL-12,0.7142857142857143,False
CD8_Memory_T_cell,IL-3,zero,0.0,53,86,3612,,,
CD8_Memory_T_cell,IL-3,cytokine-mean,0.1985211699627652,53,86,3612,,,
CD8_Memory_T_cell,IL-3,DE-profile-nearest,0.2992761839117276,53,86,3612,GM-CSF,0.5412464074859421,
CD8_Memory_T_cell,IL-3,feature-nearest,0.2992761839117276,53,86,3612,GM-CSF,0.8333333333333334,False
CD8_Memory_T_cell,IL-31,zero,0.0,25,86,3612,,,
CD8_Memory_T_cell,IL-31,cytokine-mean,0.18664621350325197,25,86,3612,,,
CD8_Memory_T_cell,IL-31,DE-profile-nearest,0.42111342601509916,25,86,3612,IGF-1,0.5306591325485897,
CD8_Memory_T_cell,IL-31,feature-nearest,0.09472724047093437,25,86,3612,IL-11,1.0,False
CD8_Memory_T_cell,IL-32-beta,zero,0.0,542,86,3612,,,
CD8_Memory_T_cell,IL-32-beta,cytokine-mean,-0.12544076391000378,542,86,3612,,,
CD8_Memory_T_cell,IL-32-beta,DE-profile-nearest,0.5122209266624081,542,86,3612,IL-10,0.43672597509271965,
CD8_Memory_T_cell,IL-32-beta,feature-nearest,0.0052164405790052016,542,86,3612,IL-16,1.0,False
CD8_Memory_T_cell,IL-33,zero,0.0,11,86,3612,,,
CD8_Memory_T_cell,IL-33,cytokine-mean,0.2595221370054342,11,86,3612,,,
CD8_Memory_T_cell,IL-33,DE-profile-nearest,0.45444022520331145,11,86,3612,IL-17F,0.3745118924270747,
CD8_Memory_T_cell,IL-33,feature-nearest,0.2327213241308522,11,86,3612,IL-1-alpha,1.0,False
CD8_Memory_T_cell,IL-34,zero,0.0,66,86,3612,,,
CD8_Memory_T_cell,IL-34,cytokine-mean,0.0291438421993792,66,86,3612,,,
CD8_Memory_T_cell,IL-34,DE-profile-nearest,0.2796119075375113,66,86,3612,IL-16,0.29735116228544334,
CD8_Memory_T_cell,IL-34,feature-nearest,0.2796119075375113,66,86,3612,IL-16,1.0,False
CD8_Memory_T_cell,IL-35,zero,0.0,12,86,3612,,,
CD8_Memory_T_cell,IL-35,cytokine-mean,0.0735328779745354,12,86,3612,,,
CD8_Memory_T_cell,IL-35,DE-profile-nearest,0.1854203178960996,12,86,3612,TPO,0.12919949613929815,
CD8_Memory_T_cell,IL-35,feature-nearest,0.02543393437989416,12,86,3612,IL-12,1.0,False
CD8_Memory_T_cell,IL-36Ra,zero,0.0,29,86,3612,,,
CD8_Memory_T_cell,IL-36Ra,cytokine-mean,0.20452139860168936,29,86,3612,,,
CD8_Memory_T_cell,IL-36Ra,DE-profile-nearest,0.4819642230906343,29,86,3612,CT-1,0.6480449127782806,
CD8_Memory_T_cell,IL-36Ra,feature-nearest,0.09567695276013385,29,86,3612,IL-1-alpha,1.0,False
CD8_Memory_T_cell,IL-4,zero,0.0,235,86,3612,,,
CD8_Memory_T_cell,IL-4,cytokine-mean,-0.17708490154518247,235,86,3612,,,
CD8_Memory_T_cell,IL-4,DE-profile-nearest,0.06780533574464985,235,86,3612,IL-13,0.5758962145137838,
CD8_Memory_T_cell,IL-4,feature-nearest,-0.07891082781538064,235,86,3612,IL-15,0.625,False
CD8_Memory_T_cell,IL-5,zero,0.0,13,86,3612,,,
CD8_Memory_T_cell,IL-5,cytokine-mean,0.020746848117575212,13,86,3612,,,
CD8_Memory_T_cell,IL-5,DE-profile-nearest,0.17302053579386964,13,86,3612,IL-36Ra,0.14228805183067908,
CD8_Memory_T_cell,IL-5,feature-nearest,0.021054142735330583,13,86,3612,IL-3,0.8333333333333334,False
CD8_Memory_T_cell,IL-6,zero,0.0,13,86,3612,,,
CD8_Memory_T_cell,IL-6,cytokine-mean,-0.020191023075087727,13,86,3612,,,
CD8_Memory_T_cell,IL-6,DE-profile-nearest,0.17063734690063476,13,86,3612,IL-10,0.3198886285043476,
CD8_Memory_T_cell,IL-6,feature-nearest,-0.001641376689415287,13,86,3612,IL-11,1.0,False
CD8_Memory_T_cell,IL-7,zero,0.0,1102,86,3612,,,
CD8_Memory_T_cell,IL-7,cytokine-mean,0.5987722423936428,1102,86,3612,,,
CD8_Memory_T_cell,IL-7,DE-profile-nearest,0.8254322007761674,1102,86,3612,IL-2,0.8514468365636566,
CD8_Memory_T_cell,IL-7,feature-nearest,0.7868090921741014,1102,86,3612,IL-15,1.0,False
CD8_Memory_T_cell,IL-8,zero,0.0,14,86,3612,,,
CD8_Memory_T_cell,IL-8,cytokine-mean,0.32983177833886695,14,86,3612,,,
CD8_Memory_T_cell,IL-8,DE-profile-nearest,0.4768421764577363,14,86,3612,CD30L,0.5991029271052773,
CD8_Memory_T_cell,IL-8,feature-nearest,0.15114439447084355,14,86,3612,IL-16,1.0,False
CD8_Memory_T_cell,IL-9,zero,0.0,21,86,3612,,,
CD8_Memory_T_cell,IL-9,cytokine-mean,0.0783053439824912,21,86,3612,,,
CD8_Memory_T_cell,IL-9,DE-profile-nearest,0.21784276561136748,21,86,3612,IL-17B,0.24037421824245514,
CD8_Memory_T_cell,IL-9,feature-nearest,0.014708820065102013,21,86,3612,IL-15,1.0,False
CD8_Memory_T_cell,LIF,zero,0.0,8,86,3612,,,
CD8_Memory_T_cell,LIF,cytokine-mean,0.05287228741068458,8,86,3612,,,
CD8_Memory_T_cell,LIF,DE-profile-nearest,0.04268838509853612,8,86,3612,IL-17A,0.18264585888845256,
CD8_Memory_T_cell,LIF,feature-nearest,0.0003218843269519266,8,86,3612,CT-1,1.0,False
CD8_Memory_T_cell,LIGHT,zero,0.0,17,86,3612,,,
CD8_Memory_T_cell,LIGHT,cytokine-mean,0.04606145407158024,17,86,3612,,,
CD8_Memory_T_cell,LIGHT,DE-profile-nearest,0.15119768459823923,17,86,3612,IL-17B,0.3286771563614288,
CD8_Memory_T_cell,LIGHT,feature-nearest,0.00015889765073408803,17,86,3612,FasL,1.0,False
CD8_Memory_T_cell,LT-alpha1-beta2,zero,0.0,17,86,3612,,,
CD8_Memory_T_cell,LT-alpha1-beta2,cytokine-mean,0.14741590782157055,17,86,3612,,,
CD8_Memory_T_cell,LT-alpha1-beta2,DE-profile-nearest,0.2911118582605714,17,86,3612,IL-31,0.4138639962094622,
CD8_Memory_T_cell,LT-alpha1-beta2,feature-nearest,0.05320933788888347,17,86,3612,FasL,1.0,False
CD8_Memory_T_cell,LT-alpha2-beta1,zero,0.0,11,86,3612,,,
CD8_Memory_T_cell,LT-alpha2-beta1,cytokine-mean,0.10633874823153883,11,86,3612,,,
CD8_Memory_T_cell,LT-alpha2-beta1,DE-profile-nearest,0.3277769153271562,11,86,3612,APRIL,0.4739452089853275,
CD8_Memory_T_cell,LT-alpha2-beta1,feature-nearest,0.00028682946336093887,11,86,3612,FasL,1.0,False
CD8_Memory_T_cell,Leptin,zero,0.0,110,86,3612,,,
CD8_Memory_T_cell,Leptin,cytokine-mean,0.16212738996410353,110,86,3612,,,
CD8_Memory_T_cell,Leptin,DE-profile-nearest,0.34937810863412644,110,86,3612,IL-36Ra,0.44067916427741904,
CD8_Memory_T_cell,Leptin,feature-nearest,0.1095071362260265,110,86,3612,PRL,1.0,False
CD8_Memory_T_cell,M-CSF,zero,0.0,45,86,3612,,,
CD8_Memory_T_cell,M-CSF,cytokine-mean,0.22279362751944431,45,86,3612,,,
CD8_Memory_T_cell,M-CSF,DE-profile-nearest,-0.0011533383799435465,45,86,3612,C5a,0.38255837178288926,
CD8_Memory_T_cell,M-CSF,feature-nearest,0.02603629599993436,45,86,3612,FLT3L,1.0,False
CD8_Memory_T_cell,Noggin,zero,0.0,76,86,3612,,,
CD8_Memory_T_cell,Noggin,cytokine-mean,0.15861212129452582,76,86,3612,,,
CD8_Memory_T_cell,Noggin,DE-profile-nearest,0.3794476895625415,76,86,3612,IFN-lambda3,0.4731286811930072,
CD8_Memory_T_cell,Noggin,feature-nearest,0.07300743541920626,76,86,3612,Decorin,1.0,False
CD8_Memory_T_cell,OSM,zero,0.0,49,86,3612,,,
CD8_Memory_T_cell,OSM,cytokine-mean,0.05631051873509539,49,86,3612,,,
CD8_Memory_T_cell,OSM,DE-profile-nearest,0.24265910506858954,49,86,3612,IL-17C,0.571580570864487,
CD8_Memory_T_cell,OSM,feature-nearest,-0.013115129978524997,49,86,3612,CT-1,1.0,False
CD8_Memory_T_cell,OX40L,zero,0.0,23,86,3612,,,
CD8_Memory_T_cell,OX40L,cytokine-mean,0.19111752582627128,23,86,3612,,,
CD8_Memory_T_cell,OX40L,DE-profile-nearest,0.47354502962319056,23,86,3612,IFN-lambda2,0.4923267786675639,
CD8_Memory_T_cell,OX40L,feature-nearest,0.10439363320954641,23,86,3612,4-1BBL,1.0,False
CD8_Memory_T_cell,PRL,zero,0.0,19,86,3612,,,
CD8_Memory_T_cell,PRL,cytokine-mean,0.0919102546216525,19,86,3612,,,
CD8_Memory_T_cell,PRL,DE-profile-nearest,0.393552336009248,19,86,3612,CD27L,0.5218375884534379,
CD8_Memory_T_cell,PRL,feature-nearest,0.1095071362260265,19,86,3612,Leptin,1.0,False
CD8_Memory_T_cell,PSPN,zero,0.0,17,86,3612,,,
CD8_Memory_T_cell,PSPN,cytokine-mean,0.16757081682949812,17,86,3612,,,
CD8_Memory_T_cell,PSPN,DE-profile-nearest,0.38862924487505074,17,86,3612,FLT3L,0.48813095790130395,
CD8_Memory_T_cell,PSPN,feature-nearest,0.028178958532751402,17,86,3612,EGF,1.0,False
CD8_Memory_T_cell,RANKL,zero,0.0,35,86,3612,,,
CD8_Memory_T_cell,RANKL,cytokine-mean,0.029299240060408013,35,86,3612,,,
CD8_Memory_T_cell,RANKL,DE-profile-nearest,0.2503185764178854,35,86,3612,TWEAK,0.2822775749427997,
CD8_Memory_T_cell,RANKL,feature-nearest,0.0005508608868622142,35,86,3612,FasL,1.0,False
CD8_Memory_T_cell,SCF,zero,0.0,6,86,3612,,,
CD8_Memory_T_cell,SCF,cytokine-mean,0.23548360717956254,6,86,3612,,,
CD8_Memory_T_cell,SCF,DE-profile-nearest,0.7073722614602742,6,86,3612,FLT3L,0.6764673357235563,
CD8_Memory_T_cell,SCF,feature-nearest,0.7073722614602742,6,86,3612,FLT3L,1.0,False
CD8_Memory_T_cell,TL1A,zero,0.0,58,86,3612,,,
CD8_Memory_T_cell,TL1A,cytokine-mean,0.23413450062378705,58,86,3612,,,
