seed,donor,baseline,lineage,ifn_delta,rand,lodo,infl,leak_free
7,1488,ctrl-pred,Mono_CD14,1.9747723937034607,0.01639188564149663,0.04281143838306889,-0.02641955274157226,True
7,1488,cell-mean,Mono_CD14,1.9747723937034607,0.6946090683341026,0.6827076300978661,0.011901438236236572,True
7,1488,donor-shift,Mono_CD14,1.9747723937034607,0.678476132452488,0.6794200241565704,-0.000943891704082489,True
7,1488,linear-PCA,Mono_CD14,1.9747723937034607,0.6783822476863861,0.6791699752211571,-0.0007877275347709656,True
8,101,ctrl-pred,CD8T,1.8566028475761414,-0.02713191439397633,0.00843779623392038,-0.03556971062789671,True
8,101,cell-mean,CD8T,1.8566028475761414,0.6791616082191467,0.6732544451951981,0.005907163023948669,True
8,101,donor-shift,CD8T,1.8566028475761414,0.6706890910863876,0.666316032409668,0.0043730586767196655,True
8,101,linear-PCA,CD8T,1.8566028475761414,0.6705552488565445,0.6659144312143326,0.004640817642211914,True
8,1015,ctrl-pred,CD8T,2.0672478079795837,0.013385683327214792,-0.017618864236283116,0.03100454756349791,True
8,1015,cell-mean,CD8T,2.0672478079795837,0.6726970970630646,0.7089361250400543,-0.036239027976989746,True
8,1015,donor-shift,CD8T,2.0672478079795837,0.6682244837284088,0.7071663588285446,-0.0389418751001358,True
8,1015,linear-PCA,CD8T,2.0672478079795837,0.6682530492544174,0.706970252096653,-0.038717202842235565,True
8,1016,ctrl-pred,CD4T,1.850186049938202,-0.02328122606559191,-0.0378071692539379,0.014525943188345991,True
8,1016,cell-mean,CD4T,1.850186049938202,0.6989859715104103,0.6250491999089718,0.07393677160143852,True
8,1016,donor-shift,CD4T,1.850186049938202,0.6895809397101402,0.6286021880805492,0.06097875162959099,True
8,1016,linear-PCA,CD4T,1.850186049938202,0.6892871260643005,0.628358282148838,0.060928843915462494,True
8,1039,ctrl-pred,CD4T,1.948953092098236,0.0008104541338980198,0.004367632907815278,-0.003557178773917258,True
8,1039,cell-mean,CD4T,1.948953092098236,0.6825648695230484,0.6485127992928028,0.03405207023024559,True
8,1039,donor-shift,CD4T,1.948953092098236,0.6770268753170967,0.623202919960022,0.05382395535707474,True
8,1039,linear-PCA,CD4T,1.948953092098236,0.6769388988614082,0.6231609284877777,0.053777970373630524,True
8,107,ctrl-pred,CD4T,1.9204429984092712,-0.004223657539114356,0.004224001080729067,-0.008447658619843423,True
8,107,cell-mean,CD4T,1.9204429984092712,0.6501683928072453,0.6332962960004807,0.016872096806764603,True
8,107,donor-shift,CD4T,1.9204429984092712,0.6429961733520031,0.6180873177945614,0.02490885555744171,True
8,107,linear-PCA,CD4T,1.9204429984092712,0.6428218111395836,0.6180177330970764,0.02480407804250717,True
8,1244,ctrl-pred,Mono_CD14,1.848552405834198,-0.0024348031147383153,0.014184749335981905,-0.01661955245072022,True
8,1244,cell-mean,Mono_CD14,1.848552405834198,0.668949581682682,0.6583342663943768,0.010615315288305283,True
8,1244,donor-shift,Mono_CD14,1.848552405834198,0.663782887160778,0.6599810048937798,0.003801882266998291,True
8,1244,linear-PCA,Mono_CD14,1.848552405834198,0.6636799052357674,0.6599909514188766,0.0036889538168907166,True
8,1256,ctrl-pred,CD4T,1.9503478407859802,-0.014932577556464821,-0.029022505274042487,0.014089927717577666,True
8,1256,cell-mean,CD4T,1.9503478407859802,0.6864583119750023,0.6491790525615215,0.03727925941348076,True
8,1256,donor-shift,CD4T,1.9503478407859802,0.6767693236470222,0.6523088067770004,0.02446051687002182,True
8,1256,linear-PCA,CD4T,1.9503478407859802,0.6765677258372307,0.6523660011589527,0.02420172467827797,True
8,1488,ctrl-pred,Mono_CD14,1.9747723937034607,-0.005097394663607702,0.04281143838306889,-0.04790883304667659,True
8,1488,cell-mean,Mono_CD14,1.9747723937034607,0.6662906855344772,0.6827076300978661,-0.016416944563388824,True
8,1488,donor-shift,Mono_CD14,1.9747723937034607,0.6638026162981987,0.6794200241565704,-0.015617407858371735,True
8,1488,linear-PCA,Mono_CD14,1.9747723937034607,0.6635954603552818,0.6791699752211571,-0.015574514865875244,True
9,101,ctrl-pred,CD8T,1.8566028475761414,-0.0009148586250375956,0.00843779623392038,-0.009352654858957976,True
9,101,cell-mean,CD8T,1.8566028475761414,0.6840269714593887,0.6732544451951981,0.010772526264190674,True
9,101,donor-shift,CD8T,1.8566028475761414,0.67005705088377,0.666316032409668,0.0037410184741020203,True
9,101,linear-PCA,CD8T,1.8566028475761414,0.6700520552694798,0.6659144312143326,0.004137624055147171,True
9,1015,ctrl-pred,CD8T,2.0672478079795837,-0.016307537647662684,-0.017618864236283116,0.0013113265886204317,True
9,1015,cell-mean,CD8T,2.0672478079795837,0.6929789632558823,0.7089361250400543,-0.015957161784172058,True
9,1015,donor-shift,CD8T,2.0672478079795837,0.6798749640583992,0.7071663588285446,-0.027291394770145416,True
9,1015,linear-PCA,CD8T,2.0672478079795837,0.6797776520252228,0.706970252096653,-0.027192600071430206,True
9,1016,ctrl-pred,CD4T,1.850186049938202,0.005028900282923132,-0.0378071692539379,0.04283606953686103,True
9,1016,cell-mean,CD4T,1.850186049938202,0.6884755641222,0.6250491999089718,0.06342636421322823,True
9,1016,donor-shift,CD4T,1.850186049938202,0.6834414675831795,0.6286021880805492,0.054839279502630234,True
9,1016,linear-PCA,CD4T,1.850186049938202,0.6834820285439491,0.628358282148838,0.055123746395111084,True
9,1039,ctrl-pred,CD4T,1.948953092098236,-0.005381360802857671,0.004367632907815278,-0.009748993710672949,True
9,1039,cell-mean,CD4T,1.948953092098236,0.6730777025222778,0.6485127992928028,0.02456490322947502,True
9,1039,donor-shift,CD4T,1.948953092098236,0.6680082306265831,0.623202919960022,0.04480531066656113,True
9,1039,linear-PCA,CD4T,1.948953092098236,0.6676265150308609,0.6231609284877777,0.04446558654308319,True
9,107,ctrl-pred,CD4T,1.9204429984092712,-0.008118945865135174,0.004224001080729067,-0.012342946945864242,True
9,107,cell-mean,CD4T,1.9204429984092712,0.6563550792634487,0.6332962960004807,0.023058783262968063,True
9,107,donor-shift,CD4T,1.9204429984092712,0.6533817648887634,0.6180873177945614,0.03529444709420204,True
9,107,linear-PCA,CD4T,1.9204429984092712,0.6533006615936756,0.6180177330970764,0.0352829284965992,True
9,1244,ctrl-pred,Mono_CD14,1.848552405834198,0.008078748596744845,0.014184749335981905,-0.006106000739237061,True
9,1244,cell-mean,Mono_CD14,1.848552405834198,0.6743738204240799,0.6583342663943768,0.01603955402970314,True
9,1244,donor-shift,Mono_CD14,1.848552405834198,0.6684989407658577,0.6599810048937798,0.008517935872077942,True
9,1244,linear-PCA,Mono_CD14,1.848552405834198,0.6684109270572662,0.6599909514188766,0.008419975638389587,True
9,1256,ctrl-pred,CD4T,1.9503478407859802,0.02679790143156424,-0.029022505274042487,0.05582040670560673,True
9,1256,cell-mean,CD4T,1.9503478407859802,0.6808212548494339,0.6491790525615215,0.03164220228791237,True
9,1256,donor-shift,CD4T,1.9503478407859802,0.6737077012658119,0.6523088067770004,0.021398894488811493,True
9,1256,linear-PCA,CD4T,1.9503478407859802,0.6734784692525864,0.6523660011589527,0.02111246809363365,True
9,1488,ctrl-pred,Mono_CD14,1.9747723937034607,-0.003548224296537228,0.04281143838306889,-0.04635966267960612,True
9,1488,cell-mean,Mono_CD14,1.9747723937034607,0.6616306975483894,0.6827076300978661,-0.021076932549476624,True
9,1488,donor-shift,Mono_CD14,1.9747723937034607,0.6576632708311081,0.6794200241565704,-0.02175675332546234,True
9,1488,linear-PCA,Mono_CD14,1.9747723937034607,0.657356433570385,0.6791699752211571,-0.021813541650772095,True
10,101,ctrl-pred,CD8T,1.8566028475761414,-0.010112394986208528,0.00843779623392038,-0.01855019122012891,True
10,101,cell-mean,CD8T,1.8566028475761414,0.6939081251621246,0.6732544451951981,0.020653679966926575,True
10,101,donor-shift,CD8T,1.8566028475761414,0.6898427829146385,0.666316032409668,0.02352675050497055,True
10,101,linear-PCA,CD8T,1.8566028475761414,0.6896597295999527,0.6659144312143326,0.023745298385620117,True
10,1015,ctrl-pred,CD8T,2.0672478079795837,0.0023185875033959746,-0.017618864236283116,0.01993745173967909,True
10,1015,cell-mean,CD8T,2.0672478079795837,0.6796552240848541,0.7089361250400543,-0.029280900955200195,True
10,1015,donor-shift,CD8T,2.0672478079795837,0.6716680824756622,0.7071663588285446,-0.035498276352882385,True
10,1015,linear-PCA,CD8T,2.0672478079795837,0.6714197471737862,0.706970252096653,-0.03555050492286682,True
10,1016,ctrl-pred,CD4T,1.850186049938202,0.009689441838418134,-0.0378071692539379,0.047496611092356034,True
10,1016,cell-mean,CD4T,1.850186049938202,0.6711449325084686,0.6250491999089718,0.04609573259949684,True
10,1016,donor-shift,CD4T,1.850186049938202,0.6669805720448494,0.6286021880805492,0.038378383964300156,True
10,1016,linear-PCA,CD4T,1.850186049938202,0.6665490046143532,0.628358282148838,0.03819072246551514,True
10,1039,ctrl-pred,CD4T,1.948953092098236,-0.005535840937227476,0.004367632907815278,-0.009903473845042754,True
10,1039,cell-mean,CD4T,1.948953092098236,0.6574006155133247,0.6485127992928028,0.008887816220521927,True
10,1039,donor-shift,CD4T,1.948953092098236,0.6512407250702381,0.623202919960022,0.02803780511021614,True
10,1039,linear-PCA,CD4T,1.948953092098236,0.6511378325521946,0.6231609284877777,0.027976904064416885,True
10,107,ctrl-pred,CD4T,1.9204429984092712,-0.007466389302862808,0.004224001080729067,-0.011690390383591875,True
10,107,cell-mean,CD4T,1.9204429984092712,0.6633440256118774,0.6332962960004807,0.03004772961139679,True
10,107,donor-shift,CD4T,1.9204429984092712,0.6584301367402077,0.6180873177945614,0.040342818945646286,True
10,107,linear-PCA,CD4T,1.9204429984092712,0.6581986993551254,0.6180177330970764,0.04018096625804901,True
10,1244,ctrl-pred,Mono_CD14,1.848552405834198,0.008368333685211837,0.014184749335981905,-0.005816415650770068,True
10,1244,cell-mean,Mono_CD14,1.848552405834198,0.6823612973093987,0.6583342663943768,0.024027030915021896,True
10,1244,donor-shift,Mono_CD14,1.848552405834198,0.672855518758297,0.6599810048937798,0.012874513864517212,True
10,1244,linear-PCA,Mono_CD14,1.848552405834198,0.6728784665465355,0.6599909514188766,0.012887515127658844,True
10,1256,ctrl-pred,CD4T,1.9503478407859802,-0.004952376675646519,-0.029022505274042487,0.024070128598395968,True
10,1256,cell-mean,CD4T,1.9503478407859802,0.6818600594997406,0.6491790525615215,0.03268100693821907,True
10,1256,donor-shift,CD4T,1.9503478407859802,0.6715593487024307,0.6523088067770004,0.019250541925430298,True
10,1256,linear-PCA,CD4T,1.9503478407859802,0.6716344952583313,0.6523660011589527,0.019268494099378586,True
10,1488,ctrl-pred,Mono_CD14,1.9747723937034607,0.008265213131380733,0.04281143838306889,-0.034546225251688156,True
10,1488,cell-mean,Mono_CD14,1.9747723937034607,0.6859266459941864,0.6827076300978661,0.003219015896320343,True
10,1488,donor-shift,Mono_CD14,1.9747723937034607,0.680632121860981,0.6794200241565704,0.001212097704410553,True
10,1488,linear-PCA,Mono_CD14,1.9747723937034607,0.6804714351892471,0.6791699752211571,0.0013014599680900574,True
11,101,ctrl-pred,CD8T,1.8566028475761414,0.004454180016182363,0.00843779623392038,-0.0039836162177380174,True
11,101,cell-mean,CD8T,1.8566028475761414,0.6727429777383804,0.6732544451951981,-0.000511467456817627,True
11,101,donor-shift,CD8T,1.8566028475761414,0.6651672348380089,0.666316032409668,-0.0011487975716590881,True
11,101,linear-PCA,CD8T,1.8566028475761414,0.6648976355791092,0.6659144312143326,-0.0010167956352233887,True
11,1015,ctrl-pred,CD8T,2.0672478079795837,0.022214369499124587,-0.017618864236283116,0.0398332337354077,True
11,1015,cell-mean,CD8T,2.0672478079795837,0.6909815520048141,0.7089361250400543,-0.017954573035240173,True
11,1015,donor-shift,CD8T,2.0672478079795837,0.67676942050457,0.7071663588285446,-0.03039693832397461,True
11,1015,linear-PCA,CD8T,2.0672478079795837,0.676650382578373,0.706970252096653,-0.03031986951828003,True
11,1016,ctrl-pred,CD4T,1.850186049938202,0.007356052868999541,-0.0378071692539379,0.04516322212293744,True
11,1016,cell-mean,CD4T,1.850186049938202,0.6726130321621895,0.6250491999089718,0.0475638322532177,True
11,1016,donor-shift,CD4T,1.850186049938202,0.6691111624240875,0.6286021880805492,0.040508974343538284,True
11,1016,linear-PCA,CD4T,1.850186049938202,0.669081524014473,0.628358282148838,0.04072324186563492,True
11,1039,ctrl-pred,CD4T,1.948953092098236,0.01134004769846797,0.004367632907815278,0.006972414790652692,True
11,1039,cell-mean,CD4T,1.948953092098236,0.6848136931657791,0.6485127992928028,0.0363008938729763,True
11,1039,donor-shift,CD4T,1.948953092098236,0.6791745498776436,0.623202919960022,0.05597162991762161,True
11,1039,linear-PCA,CD4T,1.948953092098236,0.6791060119867325,0.6231609284877777,0.05594508349895477,True
11,107,ctrl-pred,CD4T,1.9204429984092712,0.009818500519031659,0.004224001080729067,0.0055944994383025914,True
11,107,cell-mean,CD4T,1.9204429984092712,0.6606037393212318,0.6332962960004807,0.02730744332075119,True
11,107,donor-shift,CD4T,1.9204429984092712,0.6510383188724518,0.6180873177945614,0.032951001077890396,True
11,107,linear-PCA,CD4T,1.9204429984092712,0.6510269679129124,0.6180177330970764,0.03300923481583595,True
11,1244,ctrl-pred,Mono_CD14,1.848552405834198,0.009784954832866788,0.014184749335981905,-0.0043997945031151175,True
11,1244,cell-mean,Mono_CD14,1.848552405834198,0.6862018331885338,0.6583342663943768,0.027867566794157028,True
11,1244,donor-shift,Mono_CD14,1.848552405834198,0.6798873394727707,0.6599810048937798,0.019906334578990936,True
11,1244,linear-PCA,Mono_CD14,1.848552405834198,0.6797467544674873,0.6599909514188766,0.019755803048610687,True
11,1256,ctrl-pred,CD4T,1.9503478407859802,0.005337760572729167,-0.029022505274042487,0.034360265846771654,True
11,1256,cell-mean,CD4T,1.9503478407859802,0.6759043410420418,0.6491790525615215,0.02672528848052025,True
11,1256,donor-shift,CD4T,1.9503478407859802,0.6717733293771744,0.6523088067770004,0.01946452260017395,True
11,1256,linear-PCA,CD4T,1.9503478407859802,0.67146435379982,0.6523660011589527,0.019098352640867233,True
11,1488,ctrl-pred,Mono_CD14,1.9747723937034607,-0.01657446869648993,0.04281143838306889,-0.05938590707955882,True
11,1488,cell-mean,Mono_CD14,1.9747723937034607,0.681719146668911,0.6827076300978661,-0.0009884834289550781,True
11,1488,donor-shift,Mono_CD14,1.9747723937034607,0.6767204254865646,0.6794200241565704,-0.0026995986700057983,True
11,1488,linear-PCA,Mono_CD14,1.9747723937034607,0.6764824464917183,0.6791699752211571,-0.0026875287294387817,True
