task,model,unit,status,scope,n_strata,full_n_strata,n_response_genes,n_explicit_declined,pearson_delta,response_norm_ratio,mean_response_norm_ratio,calibration_slope,mean_calibration_slope,n_norm_estimable,n_slope_estimable,all_response_norms_estimable,includes_declined_placeholders
T1,scGen,NK,native,full_census_strata,8,8,2000,0,0.74609288786081684,0.92391672540157543,0.924225522926863,0.78802941968520024,0.80539166363139236,8,8,True,False
T1,scPRAM,B,native,shared_supported_strata,8,8,2000,0,0.79799101323655908,1.1705999561020426,1.1695142287680991,0.64779815096097304,0.65521202718256555,8,8,True,False
T1,scPRAM,B,native,full_census_strata,8,8,2000,0,0.79799101323655908,1.1705999561020426,1.1695142287680991,0.64779815096097304,0.65521202718256555,8,8,True,False
T1,scPRAM,CD4T,native,shared_supported_strata,8,8,2000,0,0.7276954539449676,1.223239937827199,1.2258047280678461,0.54475418540251908,0.55229621769594039,8,8,True,False
T1,scPRAM,CD4T,native,full_census_strata,8,8,2000,0,0.7276954539449676,1.223239937827199,1.2258047280678461,0.54475418540251908,0.55229621769594039,8,8,True,False
T1,scPRAM,CD8T,native,shared_supported_strata,8,8,2000,0,0.68613942235001879,1.0637665540574734,1.0609102423286583,0.58240304402768839,0.57318322930244592,8,8,True,False
T1,scPRAM,CD8T,native,full_census_strata,8,8,2000,0,0.68613942235001879,1.0637665540574734,1.0609102423286583,0.58240304402768839,0.57318322930244592,8,8,True,False
T1,scPRAM,DC,native,shared_supported_strata,8,8,2000,0,0.81409367053325843,0.98259186313277858,0.99561761504621404,0.79410941966199355,0.79728048396561424,8,8,True,False
T1,scPRAM,DC,native,full_census_strata,8,8,2000,0,0.81409367053325843,0.98259186313277858,0.99561761504621404,0.79410941966199355,0.79728048396561424,8,8,True,False
T1,scPRAM,Mk,native,shared_supported_strata,8,8,2000,0,0.53660480838061853,0.9948659784776448,1.0176071099284771,0.4746030916913675,0.51890128777253197,8,8,True,False
T1,scPRAM,Mk,native,full_census_strata,8,8,2000,0,0.53660480838061853,0.9948659784776448,1.0176071099284771,0.4746030916913675,0.51890128777253197,8,8,True,False
T1,scPRAM,Mono_CD14,native,shared_supported_strata,8,8,2000,0,0.90222821223946115,0.88817674247922418,0.88730543308553911,1.0115121905652453,0.99859495302156609,8,8,True,False
T1,scPRAM,Mono_CD14,native,full_census_strata,8,8,2000,0,0.90222821223946115,0.88817674247922418,0.88730543308553911,1.0115121905652453,0.99859495302156609,8,8,True,False
T1,scPRAM,Mono_FCGR3A,native,shared_supported_strata,8,8,2000,0,0.86049692346785334,1.3377669821068849,1.3118934593509539,0.64207457662539114,0.65090760436788042,8,8,True,False
T1,scPRAM,Mono_FCGR3A,native,full_census_strata,8,8,2000,0,0.86049692346785334,1.3377669821068849,1.3118934593509539,0.64207457662539114,0.65090760436788042,8,8,True,False
T1,scPRAM,NK,native,shared_supported_strata,8,8,2000,0,0.68048288305393201,1.0528818534020332,1.0532337484552348,0.58565196990305846,0.58974147535383881,8,8,True,False
T1,scPRAM,NK,native,full_census_strata,8,8,2000,0,0.68048288305393201,1.0528818534020332,1.0532337484552348,0.58565196990305846,0.58974147535383881,8,8,True,False
T3,AttentionPert,chen,native,shared_supported_strata,27,30,1912,0,0.21362858794442424,2.04436566244018,1.8686023047320861,0.11441299613880485,0.14109853877496303,27,27,True,False
T3,AttentionPert,chen,native,full_census_strata,30,30,1912,0,0.20630010311741095,2.0039936891089791,1.7916186130258154,0.11630007590385824,2.6336111646289555,30,30,True,False
T3,AttentionPert,mccutcheon_CRISPRa,native,shared_supported_strata,2,2,1944,0,0.32017612002680862,2.0261899092339202,2.0261899092339202,0.1725853824042265,0.1725853824042265,2,2,True,False
T3,AttentionPert,mccutcheon_CRISPRa,native,full_census_strata,2,2,1944,0,0.32017612002680862,2.0261899092339202,2.0261899092339202,0.1725853824042265,0.1725853824042265,2,2,True,False
T3,AttentionPert,mccutcheon_CRISPRi,native,shared_supported_strata,2,2,1940,0,0.12873712777736895,3.3603963708516211,3.3603963708516211,0.045880745273804528,0.045880745273804528,2,2,True,False
T3,AttentionPert,mccutcheon_CRISPRi,native,full_census_strata,2,2,1940,0,0.12873712777736895,3.3603963708516211,3.3603963708516211,0.045880745273804528,0.045880745273804528,2,2,True,False
T3,AttentionPert,schmidt,native,shared_supported_strata,7,7,1944,0,0.37610225741607456,0.84023305023270478,0.89342264367077029,0.39352470446302723,0.40683742251958332,7,7,True,False
T3,AttentionPert,schmidt,native,full_census_strata,7,7,1944,0,0.37610225741607456,0.84023305023270478,0.89342264367077029,0.39352470446302723,0.40683742251958332,7,7,True,False
T3,AttentionPert,shifrut,native,shared_supported_strata,2,2,1967,0,0.14655158122501968,2.3134668922301862,2.3134668922301862,0.061499123284147333,0.061499123284147333,2,2,True,False
T3,AttentionPert,shifrut,native,full_census_strata,2,2,1967,0,0.14655158122501968,2.3134668922301862,2.3134668922301862,0.061499123284147333,0.061499123284147333,2,2,True,False
T3,Biolord,chen,native,shared_supported_strata,27,30,1912,0,0.38962168298947053,1.4272975477176748,1.3492940309301331,0.29710027875924333,0.41355316184344687,27,27,True,False
T3,Biolord,chen,native,full_census_strata,30,30,1912,0,0.37445989494474408,1.4319397267305647,1.3447914466401929,0.28132326077643616,0.39030815929986673,30,30,True,False
T3,Biolord,mccutcheon_CRISPRa,native,shared_supported_strata,2,2,1944,0,0.45901757630479134,0.84205475599540947,0.84205475599540947,0.58224744268395257,0.58224744268395257,2,2,True,False
T3,Biolord,mccutcheon_CRISPRa,native,full_census_strata,2,2,1944,0,0.45901757630479134,0.84205475599540947,0.84205475599540947,0.58224744268395257,0.58224744268395257,2,2,True,False
T3,Biolord,mccutcheon_CRISPRi,native,shared_supported_strata,2,2,1940,0,0.32395153440407931,1.4735319905319568,1.4735319905319568,0.084092116530212063,0.084092116530212063,2,2,True,False
T3,Biolord,mccutcheon_CRISPRi,native,full_census_strata,2,2,1940,0,0.32395153440407931,1.4735319905319568,1.4735319905319568,0.084092116530212063,0.084092116530212063,2,2,True,False
T3,Biolord,schmidt,native,shared_supported_strata,7,7,1944,0,0.53460451908582907,0.75680049875673583,0.80618326500151205,0.63354422269361699,0.58365621604622675,7,7,True,False
T3,Biolord,schmidt,native,full_census_strata,7,7,1944,0,0.53460451908582907,0.75680049875673583,0.80618326500151205,0.63354422269361699,0.58365621604622675,7,7,True,False
T3,Biolord,shifrut,native,shared_supported_strata,2,2,1967,0,0.31754793318443192,0.99540241777317173,0.99540241777317173,0.32381088159675109,0.32381088159675109,2,2,True,False
T3,Biolord,shifrut,native,full_census_strata,2,2,1967,0,0.31754793318443192,0.99540241777317173,0.99540241777317173,0.32381088159675109,0.32381088159675109,2,2,True,False
T3,CellFlow,chen,native,shared_supported_strata,27,30,1912,0,0.35927117535073017,2.2828688827767922,2.162359834114111,0.16410340213307015,0.24019298439004785,27,27,True,False
T3,CellFlow,chen,native,full_census_strata,30,30,1912,1,0.34102081545801244,2.1869568062102047,2.0780717727682867,,,30,29,True,True
T3,CellFlow,mccutcheon_CRISPRa,native,shared_supported_strata,2,2,1944,0,0.17461305100332614,0.8764857243171027,0.8764857243171027,0.12393205861288542,0.12393205861288542,2,2,True,False
T3,CellFlow,mccutcheon_CRISPRa,native,full_census_strata,2,2,1944,0,0.17461305100332614,0.8764857243171027,0.8764857243171027,0.12393205861288542,0.12393205861288542,2,2,True,False
T3,CellFlow,mccutcheon_CRISPRi,native,shared_supported_strata,2,2,1940,0,0.30416150628501987,0.87146933339320332,0.87146933339320332,0.34889860059780964,0.34889860059780964,2,2,True,False
T3,CellFlow,mccutcheon_CRISPRi,native,full_census_strata,2,2,1940,0,0.30416150628501987,0.87146933339320332,0.87146933339320332,0.34889860059780964,0.34889860059780964,2,2,True,False
T3,CellFlow,schmidt,native,shared_supported_strata,7,7,1944,0,0.43992624075448916,0.70319442350749928,0.66243901674970407,0.64925709025307266,0.51797112205990659,7,7,True,False
T3,CellFlow,schmidt,native,full_census_strata,7,7,1944,0,0.43992624075448916,0.70319442350749928,0.66243901674970407,0.64925709025307266,0.51797112205990659,7,7,True,False
T3,CellFlow,shifrut,native,shared_supported_strata,2,2,1967,0,0.37595358292947889,0.51809757251276178,0.51809757251276178,0.73653798766795908,0.73653798766795908,2,2,True,False
T3,CellFlow,shifrut,native,full_census_strata,2,2,1967,0,0.37595358292947889,0.51809757251276178,0.51809757251276178,0.73653798766795908,0.73653798766795908,2,2,True,False
T3,GEARS,chen,native,shared_supported_strata,27,30,1912,0,0.20250653102076172,1.6020949920483789,1.6345626208804673,0.10260484106115068,0.13644928639575496,27,27,True,False
T3,GEARS,chen,native,full_census_strata,30,30,1912,0,0.19320916756655931,1.5454016428194437,1.5673630704473416,0.10393149545463831,2.6280602949367426,30,30,True,False
T3,GEARS,mccutcheon_CRISPRa,native,shared_supported_strata,2,2,1944,0,0.3395100076042516,1.5767949020923262,1.5767949020923262,0.24622351683631044,0.24622351683631044,2,2,True,False
T3,GEARS,mccutcheon_CRISPRa,native,full_census_strata,2,2,1944,0,0.3395100076042516,1.5767949020923262,1.5767949020923262,0.24622351683631044,0.24622351683631044,2,2,True,False
T3,GEARS,mccutcheon_CRISPRi,native,shared_supported_strata,2,2,1940,0,0.0067843690973278109,1.8278070284070198,1.8278070284070198,-0.014839043239777923,-0.014839043239777923,2,2,True,False
T3,GEARS,mccutcheon_CRISPRi,native,full_census_strata,2,2,1940,0,0.0067843690973278109,1.8278070284070198,1.8278070284070198,-0.014839043239777923,-0.014839043239777923,2,2,True,False
T3,GEARS,schmidt,native,shared_supported_strata,7,7,1944,0,0.35033423727024199,0.93151279360888173,0.82013741541167184,0.49406391045215825,0.42466737016805928,7,7,True,False
T3,GEARS,schmidt,native,full_census_strata,7,7,1944,0,0.35033423727024199,0.93151279360888173,0.82013741541167184,0.49406391045215825,0.42466737016805928,7,7,True,False
T3,GEARS,shifrut,native,shared_supported_strata,2,2,1967,0,0.17459937050988245,1.7793697305476459,1.7793697305476459,0.10353122220876816,0.10353122220876816,2,2,True,False
T3,GEARS,shifrut,native,full_census_strata,2,2,1967,0,0.17459937050988245,1.7793697305476459,1.7793697305476459,0.10353122220876816,0.10353122220876816,2,2,True,False
T3,PertAdapt,chen,native,shared_supported_strata,27,30,1912,0,0.17774938836659432,5.5919119685619627,5.2752728852248634,0.036922210186539572,0.053885509581571581,27,27,True,False
T3,PertAdapt,chen,native,full_census_strata,30,30,1912,0,0.16894274560881975,5.5966695690186672,5.2765826537717873,0.032500226969299058,0.050392078818272776,30,30,True,False
T3,PertAdapt,mccutcheon_CRISPRa,native,shared_supported_strata,2,2,1944,0,0.39888101179151836,2.1335236469301178,2.1335236469301178,0.20653528156621001,0.20653528156621001,2,2,True,False
T3,PertAdapt,mccutcheon_CRISPRa,native,full_census_strata,2,2,1944,0,0.39888101179151836,2.1335236469301178,2.1335236469301178,0.20653528156621001,0.20653528156621001,2,2,True,False
T3,PertAdapt,mccutcheon_CRISPRi,native,shared_supported_strata,2,2,1940,0,0.23351635382810731,2.1549478510112685,2.1549478510112685,0.13124773170252088,0.13124773170252088,2,2,True,False
T3,PertAdapt,mccutcheon_CRISPRi,native,full_census_strata,2,2,1940,0,0.23351635382810731,2.1549478510112685,2.1549478510112685,0.13124773170252088,0.13124773170252088,2,2,True,False
T3,PertAdapt,schmidt,native,shared_supported_strata,7,7,1944,0,0.2707313614276789,2.0810041618857102,1.9761096776365703,0.15794428361816507,0.11686190213742141,7,7,True,False
T3,PertAdapt,schmidt,native,full_census_strata,7,7,1944,0,0.2707313614276789,2.0810041618857102,1.9761096776365703,0.15794428361816507,0.11686190213742141,7,7,True,False
T3,PertAdapt,shifrut,native,shared_supported_strata,2,2,1967,0,0.1285803371494901,1.8587533850515248,1.8587533850515248,0.07960074385612434,0.07960074385612434,2,2,True,False
T3,PertAdapt,shifrut,native,full_census_strata,2,2,1967,0,0.1285803371494901,1.8587533850515248,1.8587533850515248,0.07960074385612434,0.07960074385612434,2,2,True,False
T3,PerturbNet,chen,native,shared_supported_strata,27,30,1912,0,0.34171358143437014,1.4878316415660588,1.5212379734741106,0.213768599510851,0.29605306396597564,27,27,True,False
T3,PerturbNet,chen,native,full_census_strata,30,30,1912,1,0.32140937351077503,1.4609930235112523,1.4779091422512887,,,30,29,True,True
T3,PerturbNet,mccutcheon_CRISPRa,native,shared_supported_strata,2,2,1944,0,0.43085950281259749,1.3030360479922667,1.3030360479922667,0.35186582842241965,0.35186582842241965,2,2,True,False
T3,PerturbNet,mccutcheon_CRISPRa,native,full_census_strata,2,2,1944,0,0.43085950281259749,1.3030360479922667,1.3030360479922667,0.35186582842241965,0.35186582842241965,2,2,True,False
T3,PerturbNet,mccutcheon_CRISPRi,native,shared_supported_strata,2,2,1940,0,0.28796337911258191,1.3175043268550763,1.3175043268550763,0.20086877150811178,0.20086877150811178,2,2,True,False
T3,PerturbNet,mccutcheon_CRISPRi,native,full_census_strata,2,2,1940,0,0.28796337911258191,1.3175043268550763,1.3175043268550763,0.20086877150811178,0.20086877150811178,2,2,True,False
T3,PerturbNet,schmidt,native,shared_supported_strata,7,7,1944,0,0.49740664743333263,0.82313505611861804,0.80754978274177291,0.5893457820216691,0.49175592729161455,7,7,True,False
T3,PerturbNet,schmidt,native,full_census_strata,7,7,1944,0,0.49740664743333263,0.82313505611861804,0.80754978274177291,0.5893457820216691,0.49175592729161455,7,7,True,False
T3,PerturbNet,shifrut,native,shared_supported_strata,2,2,1967,0,0.31845491643048307,1.0829577307811014,1.0829577307811014,0.25959292756942981,0.25959292756942981,2,2,True,False
T3,PerturbNet,shifrut,native,full_census_strata,2,2,1967,0,0.31845491643048307,1.0829577307811014,1.0829577307811014,0.25959292756942981,0.25959292756942981,2,2,True,False
T3,STATE,chen,native,shared_supported_strata,27,30,1912,0,0.10808720570698613,2.5276479683215318,2.4946970384293685,0.037411752035645243,0.045381061887295841,27,27,True,False
T3,STATE,chen,native,full_census_strata,30,30,1912,1,0.10241214501480005,2.4437826405255718,2.3926885440436569,,,30,29,True,True
T3,STATE,mccutcheon_CRISPRa,native,shared_supported_strata,2,2,1944,0,0.18395765400464847,2.8995206337003205,2.8995206337003205,0.070091527928157191,0.070091527928157191,2,2,True,False
T3,STATE,mccutcheon_CRISPRa,native,full_census_strata,2,2,1944,0,0.18395765400464847,2.8995206337003205,2.8995206337003205,0.070091527928157191,0.070091527928157191,2,2,True,False
T3,STATE,mccutcheon_CRISPRi,native,shared_supported_strata,2,2,1940,0,0.054010360350027972,5.2166179808452924,5.2166179808452924,0.01333416739648996,0.01333416739648996,2,2,True,False
T3,STATE,mccutcheon_CRISPRi,native,full_census_strata,2,2,1940,0,0.054010360350027972,5.2166179808452924,5.2166179808452924,0.01333416739648996,0.01333416739648996,2,2,True,False
T3,STATE,schmidt,native,shared_supported_strata,7,7,1944,0,0.33156950908307198,0.9088497179643158,0.86999746757596286,0.50794131192464043,0.34389285901435296,7,7,True,False
T3,STATE,schmidt,native,full_census_strata,7,7,1944,0,0.33156950908307198,0.9088497179643158,0.86999746757596286,0.50794131192464043,0.34389285901435296,7,7,True,False
T3,STATE,shifrut,native,shared_supported_strata,2,2,1967,0,0.045394212003590555,2.755664507749696,2.755664507749696,0.018649717209946348,0.018649717209946348,2,2,True,False
T3,STATE,shifrut,native,full_census_strata,2,2,1967,0,0.045394212003590555,2.755664507749696,2.755664507749696,0.018649717209946348,0.018649717209946348,2,2,True,False
T3,cell-mean,chen,floor,shared_supported_strata,27,30,1912,0,0.53602187542334712,0.74575752192363398,0.70470299006609549,0.65919319982046931,0.913476950953658,27,27,True,False
T3,cell-mean,chen,floor,full_census_strata,30,30,1912,0,0.51654148163631497,0.74954696220917083,0.70879140175751743,0.65609260594168717,0.86517241880873208,30,30,True,False
T3,cell-mean,mccutcheon_CRISPRa,floor,shared_supported_strata,2,2,1944,0,0.59398352838866475,0.83421507287430652,0.83421507287430652,0.77818508266153552,0.77818508266153552,2,2,True,False
T3,cell-mean,mccutcheon_CRISPRa,floor,full_census_strata,2,2,1944,0,0.59398352838866475,0.83421507287430652,0.83421507287430652,0.77818508266153552,0.77818508266153552,2,2,True,False
T3,cell-mean,mccutcheon_CRISPRi,floor,shared_supported_strata,2,2,1940,0,0.45685693387225124,0.62731181962262461,0.62731181962262461,0.75469589338908127,0.75469589338908127,2,2,True,False
T3,cell-mean,mccutcheon_CRISPRi,floor,full_census_strata,2,2,1940,0,0.45685693387225124,0.62731181962262461,0.62731181962262461,0.75469589338908127,0.75469589338908127,2,2,True,False
T3,cell-mean,schmidt,floor,shared_supported_strata,7,7,1944,0,0.49086681803084126,0.69863253278327109,0.65510985931506238,0.96087849526049818,0.66160624572931626,7,7,True,False
T3,cell-mean,schmidt,floor,full_census_strata,7,7,1944,0,0.49086681803084126,0.69863253278327109,0.65510985931506238,0.96087849526049818,0.66160624572931626,7,7,True,False
T3,cell-mean,shifrut,floor,shared_supported_strata,2,2,1967,0,0.45180326905729767,0.51811415100715108,0.51811415100715108,0.87676158763067824,0.87676158763067824,2,2,True,False
T3,cell-mean,shifrut,floor,full_census_strata,2,2,1967,0,0.45180326905729767,0.51811415100715108,0.51811415100715108,0.87676158763067824,0.87676158763067824,2,2,True,False
T3,linear-PCA,chen,floor,shared_supported_strata,27,30,1912,0,0.41285046043970941,0.66205125816912158,0.62562018345171977,0.57331729275520127,0.89539857520227339,27,27,True,False
T3,linear-PCA,chen,floor,full_census_strata,30,30,1912,0,0.38962762817258312,0.6654213722136566,0.62925003898759124,0.56388822599362887,0.8352187642811959,30,30,True,False
T3,linear-PCA,mccutcheon_CRISPRa,floor,shared_supported_strata,2,2,1944,0,0.45009299588993246,0.70208016194821021,0.70208016194821021,0.73690248980091466,0.73690248980091466,2,2,True,False
T3,linear-PCA,mccutcheon_CRISPRa,floor,full_census_strata,2,2,1944,0,0.45009299588993246,0.70208016194821021,0.70208016194821021,0.73690248980091466,0.73690248980091466,2,2,True,False
T3,linear-PCA,mccutcheon_CRISPRi,floor,shared_supported_strata,2,2,1940,0,0.083768166821060447,0.34470898179969955,0.34470898179969955,0.41084738984291147,0.41084738984291147,2,2,True,False
T3,linear-PCA,mccutcheon_CRISPRi,floor,full_census_strata,2,2,1940,0,0.083768166821060447,0.34470898179969955,0.34470898179969955,0.41084738984291147,0.41084738984291147,2,2,True,False
T3,linear-PCA,schmidt,floor,shared_supported_strata,7,7,1944,0,0.29601900492417121,0.55592606376116804,0.52129355055784399,0.97232814878116491,0.48012779729710064,7,7,True,False
T3,linear-PCA,schmidt,floor,full_census_strata,7,7,1944,0,0.29601900492417121,0.55592606376116804,0.52129355055784399,0.97232814878116491,0.48012779729710064,7,7,True,False
T3,linear-PCA,shifrut,floor,shared_supported_strata,2,2,1967,0,0.28646434028818907,0.30460530333739522,0.30460530333739522,0.96001776096596891,0.96001776096596891,2,2,True,False
T3,linear-PCA,shifrut,floor,full_census_strata,2,2,1967,0,0.28646434028818907,0.30460530333739522,0.30460530333739522,0.96001776096596891,0.96001776096596891,2,2,True,False
T3,linear-shift-KOemb,chen,diagnostic,shared_supported_strata,27,30,1912,0,0.53516080091151808,0.75276246054326768,0.71455841740590531,0.66700211603667647,0.90193349974904735,27,27,True,False
T3,linear-shift-KOemb,chen,diagnostic,full_census_strata,30,30,1912,1,0.50941383280807762,0.7240168304742528,0.68567522414954707,,,30,29,True,True
T3,linear-shift-KOemb,mccutcheon_CRISPRa,diagnostic,shared_supported_strata,2,2,1944,0,0.59621287591744954,0.77984782227819771,0.77984782227819771,0.83023603729028939,0.83023603729028939,2,2,True,False
T3,linear-shift-KOemb,mccutcheon_CRISPRa,diagnostic,full_census_strata,2,2,1944,0,0.59621287591744954,0.77984782227819771,0.77984782227819771,0.83023603729028939,0.83023603729028939,2,2,True,False
T3,linear-shift-KOemb,mccutcheon_CRISPRi,diagnostic,shared_supported_strata,2,2,1940,0,0.42995855803513527,0.63925519856337676,0.63925519856337676,0.69784922488306989,0.69784922488306989,2,2,True,False
T3,linear-shift-KOemb,mccutcheon_CRISPRi,diagnostic,full_census_strata,2,2,1940,0,0.42995855803513527,0.63925519856337676,0.63925519856337676,0.69784922488306989,0.69784922488306989,2,2,True,False
T3,linear-shift-KOemb,schmidt,diagnostic,shared_supported_strata,7,7,1944,0,0.48922488387571045,0.70393870031820527,0.65708539385323539,0.96497376734562201,0.65916880671744071,7,7,True,False
T3,linear-shift-KOemb,schmidt,diagnostic,full_census_strata,7,7,1944,0,0.48922488387571045,0.70393870031820527,0.65708539385323539,0.96497376734562201,0.65916880671744071,7,7,True,False
T3,linear-shift-KOemb,shifrut,diagnostic,shared_supported_strata,2,2,1967,0,0.44556483365345251,0.5189164348892672,0.5189164348892672,0.86412242058673749,0.86412242058673749,2,2,True,False
T3,linear-shift-KOemb,shifrut,diagnostic,full_census_strata,2,2,1967,0,0.44556483365345251,0.5189164348892672,0.5189164348892672,0.86412242058673749,0.86412242058673749,2,2,True,False
T3,scFoundation,chen,native,shared_supported_strata,27,30,1912,0,0.25118851177813556,4.8774026521371674,4.5935911401496723,0.034859589200556089,0.042495181179038582,27,27,True,False
T3,scFoundation,chen,native,full_census_strata,30,30,1912,3,0.22606966060032196,4.3757691541127128,4.1342320261347059,,,30,27,True,True
T3,scFoundation,mccutcheon_CRISPRa,native,shared_supported_strata,2,2,1944,0,0.25069679112390519,4.4107298443884373,4.4107298443884373,0.055672669644000486,0.055672669644000486,2,2,True,False
T3,scFoundation,mccutcheon_CRISPRa,native,full_census_strata,2,2,1944,0,0.25069679112390519,4.4107298443884373,4.4107298443884373,0.055672669644000486,0.055672669644000486,2,2,True,False
T3,scFoundation,mccutcheon_CRISPRi,native,shared_supported_strata,2,2,1940,0,0.10455529222740839,3.2714918884932587,3.2714918884932587,0.030096183795042808,0.030096183795042808,2,2,True,False
T3,scFoundation,mccutcheon_CRISPRi,native,full_census_strata,2,2,1940,0,0.10455529222740839,3.2714918884932587,3.2714918884932587,0.030096183795042808,0.030096183795042808,2,2,True,False
T3,scFoundation,schmidt,native,shared_supported_strata,7,7,1944,0,0.080727478374627487,2.2373668717694115,2.1258653875774742,0.084692456173666983,0.063669472718089343,7,7,True,False
T3,scFoundation,schmidt,native,full_census_strata,7,7,1944,0,0.080727478374627487,2.2373668717694115,2.1258653875774742,0.084692456173666983,0.063669472718089343,7,7,True,False
T3,scFoundation,shifrut,native,shared_supported_strata,2,2,1967,0,-0.010722701157797821,5.6260353021762848,5.6260353021762848,0.0068454075256503951,0.0068454075256503951,2,2,True,False
T3,scFoundation,shifrut,native,full_census_strata,2,2,1967,0,-0.010722701157797821,5.6260353021762848,5.6260353021762848,0.0068454075256503951,0.0068454075256503951,2,2,True,False
T3,scGPT,chen,native,shared_supported_strata,27,30,1912,0,0.40536336890428543,1.0391494473138454,0.99097263252211576,0.37091125404604613,0.53877615943327239,27,27,True,False
T3,scGPT,chen,native,full_census_strata,30,30,1912,0,0.38762118294238246,1.0110344168667351,0.9526942766690456,0.40240489911381472,3.0103236823502035,30,30,True,False
T3,scGPT,mccutcheon_CRISPRa,native,shared_supported_strata,2,2,1944,0,0.33402384554794179,1.0821997175627815,1.0821997175627815,0.34850328898100008,0.34850328898100008,2,2,True,False
T3,scGPT,mccutcheon_CRISPRa,native,full_census_strata,2,2,1944,0,0.33402384554794179,1.0821997175627815,1.0821997175627815,0.34850328898100008,0.34850328898100008,2,2,True,False
T3,scGPT,mccutcheon_CRISPRi,native,shared_supported_strata,2,2,1940,0,0.003820963848430059,3.4650559105263343,3.4650559105263343,-0.025802851185967472,-0.025802851185967472,2,2,True,False
T3,scGPT,mccutcheon_CRISPRi,native,full_census_strata,2,2,1940,0,0.003820963848430059,3.4650559105263343,3.4650559105263343,-0.025802851185967472,-0.025802851185967472,2,2,True,False
T3,scGPT,schmidt,native,shared_supported_strata,7,7,1944,0,0.29160606607647127,0.93953267822932895,0.84856990594041981,0.37823677161395847,0.22316315105687101,7,7,True,False
T3,scGPT,schmidt,native,full_census_strata,7,7,1944,0,0.29160606607647127,0.93953267822932895,0.84856990594041981,0.37823677161395847,0.22316315105687101,7,7,True,False
T3,scGPT,shifrut,native,shared_supported_strata,2,2,1967,0,-0.17297155597493974,2.9753452537264953,2.9753452537264953,-0.061823966133273525,-0.061823966133273525,2,2,True,False
T3,scGPT,shifrut,native,full_census_strata,2,2,1967,0,-0.17297155597493974,2.9753452537264953,2.9753452537264953,-0.061823966133273525,-0.061823966133273525,2,2,True,False
T5c,CPA,B,native,shared_supported_strata,140,141,2000,0,0.11153143196458755,2.7822653421457928,2.5847098149490102,0.041568082899958253,0.057277468162513563,140,140,True,False
T5c,CPA,B,native,full_census_strata,141,141,2000,0,0.11074351571678581,2.7814596052897671,2.5777446139836577,0.04113301439814105,0.055729551402444254,141,141,True,False
T5c,CPA,Mono,native,shared_supported_strata,139,140,2000,0,-0.016138133921960361,4.4944306119133106,4.0292450324112048,-0.0045872505225669187,0.0060321204342755038,139,139,True,False
T5c,CPA,Mono,native,full_census_strata,140,140,2000,0,-0.016325189159728748,4.4947903947971088,4.0365785734490194,-0.0045928522530265803,0.0059241461433247843,140,140,True,False
T5c,CPA,NK,native,shared_supported_strata,140,141,2000,0,0.10398583769393704,1.6188506130597355,1.5595680741118152,0.061866047462308588,0.070520581159046303,140,140,True,False
T5c,CPA,NK,native,full_census_strata,141,141,2000,0,0.10403260566644504,1.6116287537432847,1.5593809717407192,0.06211403539644049,0.07052159475019007,141,141,True,False
T5c,CPA,T_cells,native,shared_supported_strata,139,141,2000,0,0.042627920229278117,1.907939743529159,1.7884307951731968,0.027892218812760175,0.024259481197039436,139,139,True,False
T5c,CPA,T_cells,native,full_census_strata,141,141,2000,0,0.04398480418512319,1.907939743529159,1.7810593418211134,0.027892218812760175,0.026702046005924612,141,141,True,False
T5c,CellFlow,B,native,shared_supported_strata,140,141,2000,0,0.10021758163880594,3.1073140969188113,2.9268464127705807,0.033849811875709797,0.044833883759292502,140,140,True,False
T5c,CellFlow,B,native,full_census_strata,141,141,2000,0,0.10031796437416916,3.10725250611508,2.9177185073359833,0.03373591134423469,0.043587734739873187,141,141,True,False
T5c,CellFlow,Mono,native,shared_supported_strata,139,140,2000,0,0.067937125194552264,3.385586573439459,3.0468664151128997,0.022773074929795179,0.047358937552763485,139,139,True,False
T5c,CellFlow,Mono,native,full_census_strata,140,140,2000,0,0.068589446305362428,3.3870030730233625,3.0530197479072139,0.023069754876561196,0.047308202482375293,140,140,True,False
T5c,CellFlow,NK,native,shared_supported_strata,140,141,2000,0,0.093080876525549583,1.8094086702207677,1.7079586660928499,0.035760660751144327,0.057572681886449928,140,140,True,False
T5c,CellFlow,NK,native,full_census_strata,141,141,2000,0,0.092796817563036538,1.8214218380011333,1.7092686576288638,0.03616293220970259,0.057605835801219585,141,141,True,False
T5c,CellFlow,T_cells,native,shared_supported_strata,139,141,2000,0,0.1531691276694514,1.6082330963653551,1.5226982244703122,0.079731364043759897,0.10031344851601968,139,139,True,False
T5c,CellFlow,T_cells,native,full_census_strata,141,141,2000,0,0.15357761670570183,1.6082330963653551,1.5169112729896155,0.079731364043759897,0.1008771696092146,141,141,True,False
T5c,CellOT,B,native,shared_supported_strata,140,141,2000,0,0.14806996631525773,2.3261620572774295,2.2247854638891793,0.048130005341991175,0.080977934412115135,140,140,True,False
T5c,CellOT,B,native,full_census_strata,141,141,2000,0,0.14801832060763603,2.3255209926475437,2.2185499768651091,0.050933929907822618,0.081661450768087757,141,141,True,False
T5c,CellOT,Mono,native,shared_supported_strata,139,140,2000,0,0.14584953312663004,2.7949659997273653,2.5863899606475256,0.04700846398519716,0.092666208667524022,139,139,True,False
