task,scope,gene_mask,method,program,model,status,n_task_units,expected_task_units,n_comparison_units,comparison_units,n_estimable,all_selected_units_estimable,correlation,correlation_unit_min,correlation_unit_max,mean_rmse,mean_mae,status_counts,selection_scope
T3,full_census_strata,all_measured_original_members,rank_top5_mean_profile,proliferation,scFoundation,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,all_measured_original_members,rank_top5_mean_profile,proliferation,scGPT,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,AttentionPert,native,5,5,2,chen;schmidt,2,True,-0.1735552093724914,-0.4922677620441495,0.1451573432991665,0.0573541118618522,0.0485826777270101,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,Biolord,native,5,5,2,chen;schmidt,2,True,-0.479823409137935,-0.7615244955000166,-0.1981223227758535,0.037964478698478,0.0264039386825595,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,CellFlow,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,GEARS,native,5,5,2,chen;schmidt,2,True,0.1152889244879427,0.0571866952709137,0.1733911537049717,0.043413499083208,0.0362497745260563,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,PertAdapt,native,5,5,2,chen;schmidt,2,True,-0.0703501654355356,-0.4033665591439227,0.2626662282728514,0.2008961776731623,0.1971675099199668,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,PerturbNet,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,STATE,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.027344150943454,0.0189710038845155,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.0306094073339355,0.0224817074118791,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,scFoundation,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,IL2_STAT5,scGPT,native,5,5,2,chen;schmidt,2,True,0.0065297902189307,-0.1461123820577636,0.1591719624956251,0.037844227842711,0.0253328415725802,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.2416711961660281,0.2051035381760531,0.278238854156003,0.0437192306599347,0.038810363064998,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,Biolord,native,5,5,2,chen;schmidt,2,True,0.3738369993129641,-0.0967071349732535,0.8443811335991817,0.0389898921422557,0.0336333362119538,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,CellFlow,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,GEARS,native,5,5,2,chen;schmidt,2,True,0.3827254681341236,0.1650083444795881,0.6004425917886591,0.0444900660246972,0.0344712701818299,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.25555135805532,0.135781173256042,0.375321542854598,0.2053206846334009,0.1960083951257051,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,PerturbNet,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,STATE,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.0423720162176495,0.036399403971339,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.0448300947315307,0.0397821727765615,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,scFoundation,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,TCR_activation,scGPT,native,5,5,2,chen;schmidt,2,True,-0.0249430515015974,-0.3709682331272553,0.3210821301240604,0.0627266768304198,0.0511655178867162,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.1706750280381192,0.0392713707250035,0.302078685351235,0.0956595479475702,0.0718054413795471,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,Biolord,native,5,5,2,chen;schmidt,2,True,0.2951574756697213,-0.105729716160736,0.6960446675001786,0.0882720490598831,0.0572663525976831,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,CellFlow,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,GEARS,native,5,5,2,chen;schmidt,2,True,0.3663609879734373,0.3515862050530259,0.3811357708938485,0.0950738157784289,0.0632502105619226,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.208089041193916,0.0975901904439653,0.3185878919438668,0.1952252946328064,0.1736365726779377,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,PerturbNet,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,STATE,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.0931591934646313,0.0627272891501585,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.094361236555306,0.0640823319436065,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,scFoundation,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,scGPT,native,5,5,2,chen;schmidt,2,True,0.2687168370479441,0.0360383418337765,0.5013953322621117,0.1046852579025289,0.0781147081109266,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.2289666694442633,-0.0589767675805284,0.5169101064690551,0.0509577779508822,0.0426354242621787,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,Biolord,native,5,5,2,chen;schmidt,2,True,0.298025882025197,-0.030286994550671,0.6263387586010652,0.0667239037810171,0.0524809258103015,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,CellFlow,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,GEARS,native,5,5,2,chen;schmidt,2,True,0.1197581423256148,-0.16193623781876,0.4014525224699897,0.0577686270173838,0.0444358878125924,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.4993820403978841,0.1413087917755195,0.8574552890202487,0.2655118760387469,0.2565754077840773,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,PerturbNet,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,STATE,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.0642242787588259,0.0499065739102661,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.0616642433866492,0.0480314501827316,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,scFoundation,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,effector_cytokine,scGPT,native,5,5,2,chen;schmidt,2,True,0.212925710425661,0.1595810127642524,0.2662704080870696,0.069850038555424,0.0500889418602344,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.4095987102476033,0.2154954250011016,0.603701995494105,0.0582440447020142,0.0464557964709543,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,Biolord,native,5,5,2,chen;schmidt,2,True,0.1259099377320741,-0.1602519001359774,0.4120717756001257,0.0855925337640875,0.0711303786951161,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,CellFlow,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,GEARS,native,5,5,2,chen;schmidt,2,True,0.279385979505161,0.1971084294063846,0.3616635296039374,0.057395657503839,0.0484249742967741,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.1197518136938356,-0.056792434787266,0.2962960621749372,0.1217250105143402,0.1116438012924932,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,PerturbNet,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,STATE,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.0662622727959703,0.0552334329379456,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.067381591763088,0.0561916430081639,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,scFoundation,native,5,5,2,chen;schmidt,1,False,,,,,,"{""estimable"": 1, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,mean_expression_delta,proliferation,scGPT,native,5,5,2,chen;schmidt,2,True,-0.1370054813861074,-0.3700629024391598,0.0960519396669449,0.1015574896790935,0.0854787103476978,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,AttentionPert,native,5,5,1,chen,1,True,-0.1353329193089337,-0.1353329193089337,-0.1353329193089337,0.0053874382884911,0.0046296296296296,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,Biolord,native,5,5,1,chen,1,True,0.0586931162042344,0.0586931162042344,0.0586931162042344,0.0025357525810424,0.0018518518518518,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,CellFlow,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,GEARS,native,5,5,1,chen,1,True,0.2865679875520708,0.2865679875520708,0.2865679875520708,0.0035860956909327,0.0028549382716049,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,PertAdapt,native,5,5,1,chen,1,True,-0.258821348013647,-0.258821348013647,-0.258821348013647,0.0121039952714704,0.0109953703703703,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,PerturbNet,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,STATE,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,cell-mean,floor,5,5,1,chen,0,False,,,,0.0025180816160618,0.0018518518518518,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,linear-PCA,floor,5,5,1,chen,0,False,,,,0.0025180816160618,0.0018518518518518,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,linear-shift-KOemb,diagnostic,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,scFoundation,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,scGPT,native,5,5,1,chen,0,False,,,,0.0025180816160618,0.0018518518518518,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,AttentionPert,native,5,5,1,chen,1,True,-0.0954899250657252,-0.0954899250657252,-0.0954899250657252,0.0089278059146652,0.0076003086419753,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,Biolord,native,5,5,1,chen,1,True,0.0725207704385424,0.0725207704385424,0.0725207704385424,0.0050582808757898,0.004128086419753,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,CellFlow,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,GEARS,native,5,5,1,chen,1,True,0.3613043851985608,0.3613043851985608,0.3613043851985608,0.0052531507953288,0.0041666666666666,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,PertAdapt,native,5,5,1,chen,1,True,-0.1596559352903815,-0.1596559352903815,-0.1596559352903815,0.0093265303199949,0.0082561728395061,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,PerturbNet,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,STATE,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,cell-mean,floor,5,5,1,chen,0,False,,,,0.0046296296296296,0.0034722222222222,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,linear-PCA,floor,5,5,1,chen,0,False,,,,0.0067089707158284,0.0055555555555555,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,linear-shift-KOemb,diagnostic,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,scFoundation,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,scGPT,native,5,5,1,chen,1,True,0.236345479710476,0.236345479710476,0.236345479710476,0.0045024982903997,0.0035493827160493,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,AttentionPert,native,5,5,1,chen,1,True,-0.0948732231476822,-0.0948732231476822,-0.0948732231476822,0.0354552259232329,0.0322916666666666,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,Biolord,native,5,5,1,chen,1,True,-0.0034142692572086,-0.0034142692572086,-0.0034142692572086,0.0155767000389985,0.0118634259259259,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,CellFlow,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,GEARS,native,5,5,1,chen,1,True,0.1282437741206169,0.1282437741206169,0.1282437741206169,0.017596780081557,0.0140046296296296,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,PertAdapt,native,5,5,1,chen,1,True,0.0490458095498614,0.0490458095498614,0.0490458095498614,0.0501773154790402,0.046875,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,PerturbNet,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,STATE,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,cell-mean,floor,5,5,1,chen,0,False,,,,0.0141823737362346,0.0113425925925925,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,linear-PCA,floor,5,5,1,chen,0,False,,,,0.0155799246948739,0.0121527777777777,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,linear-shift-KOemb,diagnostic,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,scFoundation,native,5,5,1,chen,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,scGPT,native,5,5,1,chen,1,True,0.3779071937230684,0.3779071937230684,0.3779071937230684,0.016208869877501,0.0122106481481481,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,AttentionPert,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,Biolord,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,CellFlow,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,GEARS,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,PertAdapt,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,PerturbNet,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,STATE,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,cell-mean,floor,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,linear-PCA,floor,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,linear-shift-KOemb,diagnostic,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,scFoundation,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,scGPT,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,AttentionPert,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,Biolord,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,CellFlow,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,GEARS,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,PertAdapt,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,PerturbNet,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,STATE,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,cell-mean,floor,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,linear-PCA,floor,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,linear-shift-KOemb,diagnostic,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,scFoundation,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
