task_key,unit,stratum,n_treated,n_controls,n_scored_genes,partitions,seed,bundle_path,independent_control_r,shared_control_r,status
T4,C4_modality_lo_ko_50,perturbation=CDH19,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.010806270282092396,0.32057940472233476,estimable
T4,C4_modality_lo_ko_50,perturbation=SLIRP,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.16424271546116428,0.4413053174473011,estimable
T4,C4_modality_lo_ko_50,perturbation=TMED10,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.29446079818178594,0.5526280148757866,estimable
T4,C4_modality_lo_ko_50,perturbation=DDR1,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.03304299543232095,0.3504093056082778,estimable
T4,C4_modality_lo_ko_50,perturbation=NEAT1,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.03305571577294107,0.2876813233070987,estimable
T4,C4_modality_lo_ko_50,perturbation=APOE,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.047601508159381065,0.36961782929826276,estimable
T4,C4_modality_lo_ko_50,perturbation=EMP1,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.006281559991958939,0.3041253997571755,estimable
T4,C4_modality_lo_ko_50,perturbation=SLC25A13,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.009595950433071002,0.31780632964349464,estimable
T4,C4_modality_lo_ko_50,perturbation=RAB27A,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.00972207832877793,0.2983585901832026,estimable
T4,C4_modality_lo_ko_50,perturbation=FMN1,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.0995730866981057,0.39547305646568903,estimable
T4,C4_modality_lo_ko_50,perturbation=SNHG6,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.0158703711566734,0.3394293821184657,estimable
T4,C4_modality_lo_ko_50,perturbation=FARSA,30,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.10634671673073952,0.2861712991163445,estimable
T4,C4_modality_lo_ko_50,perturbation=NDUFA13,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.012361914781225478,0.324556502557194,estimable
T4,C4_modality_lo_ko_50,perturbation=TIMP3,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.019422969713292552,0.3294473319477177,estimable
T4,C4_modality_lo_ko_50,perturbation=PAICS,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.08240917133274409,0.38481750573065077,estimable
T4,C4_modality_lo_ko_50,perturbation=CDKN2B,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.11025882447982267,0.41574141886273147,estimable
T4,C4_modality_lo_ko_50,perturbation=CDK4,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.011789460866803323,0.33100243345741864,estimable
T4,C4_modality_lo_ko_50,perturbation=CXCR4,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.022352973512395246,0.29949665839720224,estimable
T4,C4_modality_lo_ko_50,perturbation=KLF4,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.024403632019425373,0.28720408010771126,estimable
T4,C4_modality_lo_ko_50,perturbation=RNASEH2A,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.009702284441169605,0.32764326861651777,estimable
T4,C4_modality_lo_ko_50,perturbation=UBC,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.014129010695478623,0.29859528156480836,estimable
T4,C4_modality_lo_ko_50,perturbation=FBL,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.025908738533423018,0.2961040482925478,estimable
T4,C4_modality_lo_ko_50,perturbation=SDCBP,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.07267619494522115,0.36249181759736776,estimable
T4,C4_modality_lo_ko_50,perturbation=NONO,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.024607586649518245,0.3507336561868027,estimable
T4,C4_modality_lo_ko_50,perturbation=SNRPE,20,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.05441635835946654,0.19875188816846878,estimable
T4,C4_modality_lo_ko_50,perturbation=FOS,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.002827771033159856,0.32749009692646697,estimable
T4,C4_modality_lo_ko_50,perturbation=UBA52,17,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.0071968424420920715,0.11250294174480814,estimable
T4,C4_modality_lo_ko_50,perturbation=EVA1A,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.0029362014557445526,0.3184629137304571,estimable
T4,C4_modality_lo_ko_50,perturbation=TP53,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.0023187973231841713,0.3093981912813696,estimable
T4,C4_modality_lo_ko_50,perturbation=S100A6,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.0005903599484226474,0.3177922195523676,estimable
T4,C4_modality_lo_ko_50,perturbation=HNRNPA1,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.03713069494921533,0.34730830946768926,estimable
T4,C4_modality_lo_ko_50,perturbation=LCP1,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.01711387490018064,0.33075095868747617,estimable
T4,C4_modality_lo_ko_50,perturbation=SINHCAF,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.06832898196562136,0.390284300031962,estimable
T4,C4_modality_lo_ko_50,perturbation=SSR2,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.015626044792480007,0.33947080587961076,estimable
T4,C4_modality_lo_ko_50,perturbation=ACTA2,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.040978275743004694,0.31600690832478917,estimable
T4,C4_modality_lo_ko_50,perturbation=GAS5,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.03459998094089527,0.3397066531044725,estimable
T4,C4_modality_lo_ko_50,perturbation=FRZB,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.0039285216790252995,0.3099637749082962,estimable
T4,C4_modality_lo_ko_50,perturbation=CTSL,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.0006004278687142488,0.321886427115536,estimable
T4,C4_modality_lo_ko_50,perturbation=SERPINE2,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.08805720308785073,0.39100839403936194,estimable
T4,C4_modality_lo_ko_50,perturbation=TTLL1,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.052975069317167334,0.33458901680476316,estimable
T4,C4_modality_lo_ko_50,perturbation=EIF4A1,47,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.04129896125808566,0.314484753706735,estimable
T4,C4_modality_lo_ko_50,perturbation=EIF2S3,21,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.05831088562466392,0.19521730219027916,estimable
T4,C4_modality_lo_ko_50,perturbation=DLL3,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.010096148180835094,0.3132300528485323,estimable
T4,C4_modality_lo_ko_50,perturbation=B2M,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.007765444425471758,0.31569267968121384,estimable
T4,C4_modality_lo_ko_50,perturbation=PSMB8-AS1,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.0017788373081644398,0.30787740848668177,estimable
T4,C4_modality_lo_ko_50,perturbation=HLA-E,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.06604048729071882,0.3730892732762849,estimable
T4,C4_modality_lo_ko_50,perturbation=JAK2,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.4240686646472509,0.6483874975466523,estimable
T4,C4_modality_lo_ko_50,perturbation=SET,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.06068505531595458,0.38589575144048355,estimable
T4,C4_modality_lo_ko_50,perturbation=ITGA3,60,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,-0.023758151969220643,0.30564699885055935,estimable
T4,C4_modality_lo_ko_50,perturbation=AHCY,34,60,1882,100,1439827179,predictions/C4/C4_Axis2__cell-mean__C4_modality_lo_ko_50.npz,0.1556220076207326,0.3702495016026311,estimable
