task_key,unit,stratum,n_treated,n_controls,n_scored_genes,partitions,seed,bundle_path,independent_control_r,shared_control_r,status
T2,D445,cell_type_coarse=CD4_Naive,300,600,303,100,72206090,predictions/C2/C2_LODO__cell-mean__C2_lodo_D445.npz,0.7261406715578788,0.8411289627092318,estimable
T2,D445,cell_type_coarse=CD4_Memory,300,600,303,100,72206090,predictions/C2/C2_LODO__cell-mean__C2_lodo_D445.npz,0.6198845099468202,0.7103564332534787,estimable
T2,D446,cell_type_coarse=CD4_Naive,300,600,303,100,928978721,predictions/C2/C2_LODO__cell-mean__C2_lodo_D446.npz,0.6926475262710496,0.8286963354146163,estimable
T2,D446,cell_type_coarse=CD4_Memory,300,600,303,100,928978721,predictions/C2/C2_LODO__cell-mean__C2_lodo_D446.npz,0.5761273285771028,0.6839117669100614,estimable
T2,D447,cell_type_coarse=CD4_Naive,300,600,308,100,3127205771,predictions/C2/C2_LODO__cell-mean__C2_lodo_D447.npz,0.884463562446211,0.9432182313437757,estimable
T2,D447,cell_type_coarse=CD4_Memory,300,600,308,100,3127205771,predictions/C2/C2_LODO__cell-mean__C2_lodo_D447.npz,0.8258446040671756,0.870556178376703,estimable
T2,D448,cell_type_coarse=CD4_Naive,300,600,306,100,483851108,predictions/C2/C2_LODO__cell-mean__C2_lodo_D448.npz,0.764971425524929,0.8647739580088682,estimable
T2,D448,cell_type_coarse=CD4_Memory,300,600,306,100,483851108,predictions/C2/C2_LODO__cell-mean__C2_lodo_D448.npz,0.5992879289467167,0.6938457275271568,estimable
T2,D449,cell_type_coarse=CD4_Naive,300,600,302,100,2554138915,predictions/C2/C2_LODO__cell-mean__C2_lodo_D449.npz,0.6695340675915538,0.7939614305511938,estimable
T2,D449,cell_type_coarse=CD4_Memory,300,600,302,100,2554138915,predictions/C2/C2_LODO__cell-mean__C2_lodo_D449.npz,0.5795087994583669,0.7061068517329496,estimable
T2,D450,cell_type_coarse=CD4_Naive,300,600,304,100,2704994863,predictions/C2/C2_LODO__cell-mean__C2_lodo_D450.npz,0.6729943911241634,0.7906858308952965,estimable
T2,D450,cell_type_coarse=CD4_Memory,300,600,304,100,2704994863,predictions/C2/C2_LODO__cell-mean__C2_lodo_D450.npz,0.48918171570592,0.6134146040121226,estimable
T2,D451,cell_type_coarse=CD4_Naive,300,600,311,100,700156820,predictions/C2/C2_LODO__cell-mean__C2_lodo_D451.npz,0.5990560998729596,0.7238488051522606,estimable
T2,D451,cell_type_coarse=CD4_Memory,300,600,311,100,700156820,predictions/C2/C2_LODO__cell-mean__C2_lodo_D451.npz,0.5816116878325965,0.6998575535771184,estimable
T2,D452,cell_type_coarse=CD4_Naive,300,600,304,100,47817814,predictions/C2/C2_LODO__cell-mean__C2_lodo_D452.npz,0.6761134771323775,0.7968762308550207,estimable
T2,D452,cell_type_coarse=CD4_Memory,300,600,304,100,47817814,predictions/C2/C2_LODO__cell-mean__C2_lodo_D452.npz,0.48688677095100064,0.6144481051206779,estimable
T2,D453,cell_type_coarse=CD4_Naive,300,600,302,100,1552811023,predictions/C2/C2_LODO__cell-mean__C2_lodo_D453.npz,0.6600889870329989,0.7979365797908785,estimable
T2,D453,cell_type_coarse=CD4_Memory,300,600,302,100,1552811023,predictions/C2/C2_LODO__cell-mean__C2_lodo_D453.npz,0.4886477760392317,0.6104487299070493,estimable
T2,D454,cell_type_coarse=CD4_Memory,300,300,301,100,2477425445,predictions/C2/C2_LODO__cell-mean__C2_lodo_D454.npz,0.4052828543813408,0.6428351265962631,estimable
T2,D455,cell_type_coarse=CD4_Naive,300,518,307,100,1195381038,predictions/C2/C2_LODO__cell-mean__C2_lodo_D455.npz,0.6806903360266533,0.8112167525900814,estimable
T2,D455,cell_type_coarse=CD4_Memory,166,518,307,100,1195381038,predictions/C2/C2_LODO__cell-mean__C2_lodo_D455.npz,0.6483293831247328,0.6958534766721155,estimable
T2,D456,cell_type_coarse=CD4_Naive,300,600,301,100,1467142790,predictions/C2/C2_LODO__cell-mean__C2_lodo_D456.npz,0.609831111687115,0.7457704641538503,estimable
T2,D456,cell_type_coarse=CD4_Memory,300,600,301,100,1467142790,predictions/C2/C2_LODO__cell-mean__C2_lodo_D456.npz,0.5153637511426608,0.6240722942740001,estimable
T2,D457,cell_type_coarse=CD4_Naive,300,600,303,100,928629129,predictions/C2/C2_LODO__cell-mean__C2_lodo_D457.npz,0.595887123272106,0.7509262810858643,estimable
T2,D457,cell_type_coarse=CD4_Memory,300,600,303,100,928629129,predictions/C2/C2_LODO__cell-mean__C2_lodo_D457.npz,0.5468057695032058,0.6430114801027932,estimable
T2,D458,cell_type_coarse=CD4_Naive,300,600,300,100,1267276485,predictions/C2/C2_LODO__cell-mean__C2_lodo_D458.npz,0.46576732169713425,0.6664423366845166,estimable
T2,D458,cell_type_coarse=CD4_Memory,300,600,300,100,1267276485,predictions/C2/C2_LODO__cell-mean__C2_lodo_D458.npz,0.549058888585136,0.6585178157518452,estimable
T2,D459,cell_type_coarse=CD4_Naive,300,600,305,100,1513654254,predictions/C2/C2_LODO__cell-mean__C2_lodo_D459.npz,0.7810932598201878,0.8814449711128356,estimable
T2,D459,cell_type_coarse=CD4_Memory,300,600,305,100,1513654254,predictions/C2/C2_LODO__cell-mean__C2_lodo_D459.npz,0.5992413134807116,0.696613298530397,estimable
T2,D460,cell_type_coarse=CD4_Naive,300,600,302,100,3105002486,predictions/C2/C2_LODO__cell-mean__C2_lodo_D460.npz,0.5653211918783563,0.7195299251905176,estimable
T2,D460,cell_type_coarse=CD4_Memory,300,600,302,100,3105002486,predictions/C2/C2_LODO__cell-mean__C2_lodo_D460.npz,0.5348112806369691,0.6521849583215007,estimable
T2,D461,cell_type_coarse=CD4_Naive,300,600,301,100,2536563131,predictions/C2/C2_LODO__cell-mean__C2_lodo_D461.npz,0.580479339005215,0.7121278056487186,estimable
T2,D461,cell_type_coarse=CD4_Memory,300,600,301,100,2536563131,predictions/C2/C2_LODO__cell-mean__C2_lodo_D461.npz,0.6142006606136535,0.6943329473736409,estimable
T2,D462,cell_type_coarse=CD4_Naive,300,600,305,100,1205157219,predictions/C2/C2_LODO__cell-mean__C2_lodo_D462.npz,0.6356115359508013,0.7474304414313228,estimable
T2,D462,cell_type_coarse=CD4_Memory,300,600,305,100,1205157219,predictions/C2/C2_LODO__cell-mean__C2_lodo_D462.npz,0.5419117922186448,0.633792733358275,estimable
T2,D463,cell_type_coarse=CD4_Naive,300,600,301,100,2261704320,predictions/C2/C2_LODO__cell-mean__C2_lodo_D463.npz,0.6735629260667919,0.781883305915852,estimable
T2,D463,cell_type_coarse=CD4_Memory,300,600,301,100,2261704320,predictions/C2/C2_LODO__cell-mean__C2_lodo_D463.npz,0.5759599887164143,0.6740402001918436,estimable
T2,D464,cell_type_coarse=CD4_Naive,300,600,309,100,2469326103,predictions/C2/C2_LODO__cell-mean__C2_lodo_D464.npz,0.6003460704609667,0.7146578912097116,estimable
T2,D464,cell_type_coarse=CD4_Memory,300,600,309,100,2469326103,predictions/C2/C2_LODO__cell-mean__C2_lodo_D464.npz,0.48345959726293697,0.594113374347379,estimable
T2,D465,cell_type_coarse=CD4_Naive,300,600,305,100,2813063327,predictions/C2/C2_LODO__cell-mean__C2_lodo_D465.npz,0.5676885861679201,0.6973052171304859,estimable
T2,D465,cell_type_coarse=CD4_Memory,300,600,305,100,2813063327,predictions/C2/C2_LODO__cell-mean__C2_lodo_D465.npz,0.565710447084237,0.6525609300342081,estimable
T2,D466,cell_type_coarse=CD4_Naive,300,600,304,100,2810392818,predictions/C2/C2_LODO__cell-mean__C2_lodo_D466.npz,0.5994015744770371,0.734477132329181,estimable
T2,D466,cell_type_coarse=CD4_Memory,300,600,304,100,2810392818,predictions/C2/C2_LODO__cell-mean__C2_lodo_D466.npz,0.5018840120414224,0.6085853760150387,estimable
T2,D481,cell_type_coarse=CD4_Naive,300,600,312,100,1486655877,predictions/C2/C2_LODO__cell-mean__C2_lodo_D481.npz,0.6614067327331382,0.783407015505925,estimable
T2,D481,cell_type_coarse=CD4_Memory,300,600,312,100,1486655877,predictions/C2/C2_LODO__cell-mean__C2_lodo_D481.npz,0.532702575866214,0.6525528175074108,estimable
T2,D482,cell_type_coarse=CD4_Naive,300,600,306,100,2657691424,predictions/C2/C2_LODO__cell-mean__C2_lodo_D482.npz,0.6453887251310304,0.768862706237678,estimable
T2,D482,cell_type_coarse=CD4_Memory,300,600,306,100,2657691424,predictions/C2/C2_LODO__cell-mean__C2_lodo_D482.npz,0.4499200216786985,0.5958821667355281,estimable
T2,D483,cell_type_coarse=CD4_Naive,300,600,305,100,739788577,predictions/C2/C2_LODO__cell-mean__C2_lodo_D483.npz,0.6211805186595329,0.7624373152889539,estimable
T2,D483,cell_type_coarse=CD4_Memory,300,600,305,100,739788577,predictions/C2/C2_LODO__cell-mean__C2_lodo_D483.npz,0.5042551993233669,0.6328400450592562,estimable
T2,D484,cell_type_coarse=CD4_Naive,300,600,308,100,1143086115,predictions/C2/C2_LODO__cell-mean__C2_lodo_D484.npz,0.7534254689874237,0.8510614616333215,estimable
T2,D484,cell_type_coarse=CD4_Memory,300,600,308,100,1143086115,predictions/C2/C2_LODO__cell-mean__C2_lodo_D484.npz,0.6149877692134954,0.7242694764987759,estimable
T2,D485,cell_type_coarse=CD4_Naive,300,600,307,100,3701697531,predictions/C2/C2_LODO__cell-mean__C2_lodo_D485.npz,0.6752682424580461,0.7912972920055314,estimable
T2,D485,cell_type_coarse=CD4_Memory,300,600,307,100,3701697531,predictions/C2/C2_LODO__cell-mean__C2_lodo_D485.npz,0.6193597514774845,0.7122988751537546,estimable
